ID,Duration,Start date,Start Station,Start terminal,End date,End Station,End terminal,Bike#,Zip Code,Subscription Type
145,0h 10m 11s,5/4/2011 9:28,Madison Ave / Bloor St W,7003,5/4/2011 9:38,Phoebe St / Spadina Ave,7020,T01149,,Casual
168,23h 0m 45s,5/4/2011 10:42,Madison Ave / Bloor St W,7003,5/5/2011 9:43,Madison Ave / Bloor St W,7003,T01055,,Casual
193,0h 12m 40s,5/4/2011 11:29,Madison Ave / Bloor St W,7003,5/4/2011 11:42,Bathurst / Queens Quay (Island Airport),7071,T01364,,Casual
192,0h 9m 55s,5/4/2011 11:32,Madison Ave / Bloor St W,7003,5/4/2011 11:42,Bathurst / Queens Quay (Island Airport),7071,T01025,,Casual
295,0h 52m 51s,5/4/2011 14:51,Madison Ave / Bloor St W,7003,5/4/2011 15:44,Front/Yonge (Hockey Hall of Fame),7048,T01389,,Casual
294,11h 24m 52s,5/4/2011 14:51,Madison Ave / Bloor St W,7003,5/5/2011 2:16,University Ave / King St W,7005,T01002,,Casual
318,0h 27m 42s,5/4/2011 15:19,Madison Ave / Bloor St W,7003,5/4/2011 15:47,Madison Ave / Bloor St W,7003,T01282,M5R 3B3,Subscriber
358,3h 30m 59s,5/4/2011 16:27,Madison Ave / Bloor St W,7003,5/4/2011 19:58,Phoebe St / Spadina Ave,7020,T01282,M6G 3A8,Casual
429,0h 14m 39s,5/4/2011 17:20,Madison Ave / Bloor St W,7003,5/4/2011 17:35,Bathurst / Queens Quay (Island Airport),7071,T01435,,Casual
430,0h 14m 34s,5/4/2011 17:21,Madison Ave / Bloor St W,7003,5/4/2011 17:35,Bathurst / Queens Quay (Island Airport),7071,T01638,,Casual
476,0h 14m 28s,5/4/2011 17:54,Madison Ave / Bloor St W,7003,5/4/2011 18:08,Edward St / Yonge St,7041,T01851,,Casual
472,0h 14m 37s,5/4/2011 17:54,Madison Ave / Bloor St W,7003,5/4/2011 18:08,Edward St / Yonge St,7041,T01580,,Casual
587,0h 1m 30s,5/4/2011 19:24,Madison Ave / Bloor St W,7003,5/4/2011 19:26,St George St / Bloor St W,7002,T01548,,Casual
597,0h 3m 42s,5/4/2011 19:48,Madison Ave / Bloor St W,7003,5/4/2011 19:51,Huron St / Harbord St ,7024,T01692,L5A4A5,Casual
662,0h 11m 14s,5/4/2011 20:40,Madison Ave / Bloor St W,7003,5/4/2011 20:51,King St W / Spadina Ave,7010,T01129,,Casual
720,0h 39m 19s,5/4/2011 22:19,Madison Ave / Bloor St W,7003,5/4/2011 22:58,Bay St / Bloor St W,7029,T01593,,Casual
745,0h 7m 26s,5/4/2011 23:53,Madison Ave / Bloor St W,7003,5/5/2011 0:00,College St / Borden St,7023,T01791,,Casual
807,0h 9m 37s,5/5/2011 8:16,Madison Ave / Bloor St W,7003,5/5/2011 8:26,Church St / Bloor St E,7034,T01016,M6C 3Y7,Subscriber
826,0h 15m 24s,5/5/2011 8:45,Madison Ave / Bloor St W,7003,5/5/2011 9:00,King St W / Bay St,7015,T01869,,Casual
833,0h 11m 41s,5/5/2011 8:47,Madison Ave / Bloor St W,7003,5/5/2011 8:58,Simcoe St / Queen St W,7022,T01048,M4J3W7,Casual
840,2h 11m 43s,5/5/2011 8:52,Madison Ave / Bloor St W,7003,5/5/2011 11:04,Madison Ave / Bloor St W,7003,T01425,,Casual
843,0h 17m 2s,5/5/2011 8:56,Madison Ave / Bloor St W,7003,5/5/2011 9:13,Bathurst / Queens Quay (Island Airport),7071,T01253,,Casual
857,0h 0m 53s,5/5/2011 9:06,Madison Ave / Bloor St W,7003,5/5/2011 9:07,Madison Ave / Bloor St W,7003,T01056,M5R2S6,Casual
890,0h 16m 21s,5/5/2011 9:43,Madison Ave / Bloor St W,7003,5/5/2011 9:59,Front St W / Blue Jays Way,7059,T01055,,Casual
925,0h 1m 56s,5/5/2011 11:19,Madison Ave / Bloor St W,7003,5/5/2011 11:21,Madison Ave / Bloor St W,7003,T01425,M6H 2M1,Casual
924,0h 19m 29s,5/5/2011 11:19,Madison Ave / Bloor St W,7003,5/5/2011 11:38,Widmer St / Adelaide St ,7017,T01533,M6G1R7,Casual
930,0h 41m 31s,5/5/2011 11:21,Madison Ave / Bloor St W,7003,5/5/2011 12:03,Queen St / Ossington Ave,7035,T01441,M6H 2M1,Casual
933,0h 4m 33s,5/5/2011 11:25,Madison Ave / Bloor St W,7003,5/5/2011 11:30,Huron St / Harbord St ,7024,T01425,M6G2G2,Casual
960,0h 1m 52s,5/5/2011 12:06,Madison Ave / Bloor St W,7003,5/5/2011 12:08,Madison Ave / Bloor St W,7003,T01056,M5R 1L8,Casual
963,0h 21m 50s,5/5/2011 12:09,Madison Ave / Bloor St W,7003,5/5/2011 12:30,Madison Ave / Bloor St W,7003,T01457,M5R 1L8,Casual
1205,1h 10m 36s,5/5/2011 15:45,Madison Ave / Bloor St W,7003,5/5/2011 16:55,St George St / Bloor St W,7002,T01457,,Casual
1208,0h 19m 3s,5/5/2011 15:49,Madison Ave / Bloor St W,7003,5/5/2011 16:08,Church St / Bloor St E,7034,T01336,,Casual
1319,0h 13m 34s,5/5/2011 17:14,Madison Ave / Bloor St W,7003,5/5/2011 17:28,Augusta Ave / Dundas St W,7032,T01094,M6R 1M6,Casual
1341,0h 22m 55s,5/5/2011 17:29,Madison Ave / Bloor St W,7003,5/5/2011 17:51,St George St / Bloor St W,7002,T01018,,Casual
1375,0h 21m 33s,5/5/2011 17:54,Madison Ave / Bloor St W,7003,5/5/2011 18:16,Front/Yonge (Hockey Hall of Fame),7048,T01941,M4J 1X2,Casual
1506,0h 3m 7s,5/5/2011 19:26,Madison Ave / Bloor St W,7003,5/5/2011 19:29,Madison Ave / Bloor St W,7003,T01904,M6H 2M1,Casual
1564,0h 32m 1s,5/5/2011 20:16,Madison Ave / Bloor St W,7003,5/5/2011 20:48,Widmer St / Adelaide St ,7017,T02028,,Casual
1563,0h 31m 19s,5/5/2011 20:16,Madison Ave / Bloor St W,7003,5/5/2011 20:47,Widmer St / Adelaide St ,7017,T01147,,Casual
1603,0h 11m 25s,5/5/2011 20:51,Madison Ave / Bloor St W,7003,5/5/2011 21:03,Queen St / Portland St,7049,T01475,M5T 2B5,Casual
1601,0h 0m 10s,5/5/2011 20:51,Madison Ave / Bloor St W,7003,5/5/2011 20:51,Madison Ave / Bloor St W,7003,T01334,M6H2P3,Casual
1615,0h 0m 7s,5/5/2011 21:02,Madison Ave / Bloor St W,7003,5/5/2011 21:02,Madison Ave / Bloor St W,7003,T01814,M6H2P3,Subscriber
1614,0h 0m 13s,5/5/2011 21:02,Madison Ave / Bloor St W,7003,5/5/2011 21:02,Madison Ave / Bloor St W,7003,T01814,M6H2P3,Casual
1658,17560h 15m 21s,5/5/2011 22:46,Madison Ave / Bloor St W,7003,5/6/2013 15:01,Augusta Ave / Dundas St W,7032,T01814,,Casual
1659,0h 12m 26s,5/5/2011 22:49,Madison Ave / Bloor St W,7003,5/5/2011 23:01,Navy Wharf Ct. / Bremner Blvd.,7054,T01998,,Casual
1666,0h 11m 4s,5/5/2011 22:50,Madison Ave / Bloor St W,7003,5/5/2011 23:01,Navy Wharf Ct. / Bremner Blvd.,7054,T01246,M4Y 1H7,Casual
1665,0h 11m 21s,5/5/2011 22:50,Madison Ave / Bloor St W,7003,5/5/2011 23:01,Navy Wharf Ct. / Bremner Blvd.,7054,T01817,M2K1X7,Subscriber
1688,0h 8m 34s,5/5/2011 23:44,Madison Ave / Bloor St W,7003,5/5/2011 23:52,Augusta Ave / Dundas St W,7032,T01989,M5T 2N4,Casual
1757,0h 15m 5s,5/6/2011 7:46,Madison Ave / Bloor St W,7003,5/6/2011 8:01,Front/Yonge (Hockey Hall of Fame),7048,T01334,M6H 2W9,Casual
1802,0h 13m 28s,5/6/2011 8:44,Madison Ave / Bloor St W,7003,5/6/2011 8:58,King St W / Bay St,7015,T01345,,Casual
1805,0h 11m 49s,5/6/2011 8:48,Madison Ave / Bloor St W,7003,5/6/2011 9:00,Bay St / College St,7006,T01157,,Casual
1935,0h 11m 26s,5/6/2011 11:08,Madison Ave / Bloor St W,7003,5/6/2011 11:20,College St / Borden St,7023,T01483,M5R1T9,Casual
1990,0h 9m 45s,5/6/2011 12:46,Madison Ave / Bloor St W,7003,5/6/2011 12:55,Church St / Monteith St ,7058,T01542,M6S3Y2,Casual
2122,0h 13m 0s,5/6/2011 15:05,Madison Ave / Bloor St W,7003,5/6/2011 15:18,King St W / Spadina Ave,7010,T01191,M6R2T7,Subscriber
