ID,Duration,Start date,Start Station,Start terminal,End date,End Station,End terminal,Bike#,Zip Code,Subscription Type
1960,0h 2m 19s,5/6/2011 11:45,Melinda St / Yonge St,7036,5/6/2011 11:47,Temperance St / Yonge St,7019,T02011,N2M1H7,Casual
13214,0h 20m 49s,5/18/2011 17:15,Metro Hall Plaza,7053,5/18/2011 17:35,Dundas / Yonge St.,7038,T02011,M5T 2X4,Casual
13351,0h 6m 25s,5/18/2011 18:04,Dundas / Yonge St.,7038,5/18/2011 18:10,College St / Borden St,7023,T02011,M5T 2X4,Casual
13487,0h 7m 10s,5/18/2011 19:23,College St / Borden St,7023,5/18/2011 19:30,Jarvis St / Isabella St,7031,T02011,M5G 1N6,Casual
13634,0h 7m 23s,5/19/2011 0:23,Jarvis St / Isabella St,7031,5/19/2011 0:30,Bay St / College St,7006,T02011,M5G 1N6,Casual
13826,0h 8m 10s,5/19/2011 9:37,Bay St / College St,7006,5/19/2011 9:45,Church St / Bloor St E,7034,T02011,M5G 1N6,Casual
14126,0h 2m 38s,5/19/2011 14:03,Huron St / Harbord St ,7024,5/19/2011 14:05,Bloor St / Brunswick Ave,7061,T02011,T6J 0H8,Casual
14190,0h 2m 11s,5/19/2011 14:51,Bloor St / Brunswick Ave,7061,5/19/2011 14:53,Huron St / Harbord St ,7024,T02011,T6J 0H8,Casual
14363,0h 2m 10s,5/19/2011 16:36,Huron St / Harbord St ,7024,5/19/2011 16:38,Bloor St / Brunswick Ave,7061,T02011,T6J 0H8,Casual
14631,0h 2m 21s,5/19/2011 18:21,Bloor St / Brunswick Ave,7061,5/19/2011 18:23,Huron St / Harbord St ,7024,T02011,T6J 0H8,Casual
14705,0h 10m 14s,5/19/2011 18:47,Huron St / Harbord St ,7024,5/19/2011 18:58,King St W / Spadina Ave,7010,T02011,T6J 0H8,Casual
15626,0h 5m 58s,5/20/2011 12:17,University Ave / Gerrard St W,7047,5/20/2011 12:23,Front/Yonge (Hockey Hall of Fame),7048,T02011,L6H 4C4,Casual
16017,0h 10m 16s,5/20/2011 15:56,Front/Yonge (Hockey Hall of Fame),7048,5/20/2011 16:07,Church St / Monteith St ,7058,T02011,M4Y 1B5,Casual
16045,0h 9m 19s,5/20/2011 16:13,Church St / Monteith St ,7058,5/20/2011 16:22,College St / Major St,7078,T02011,M4Y 1K1,Casual
16094,0h 10m 19s,5/20/2011 16:37,College St / Major St,7078,5/20/2011 16:47,Princess Ave / Adelaide St,7060,T02011,M4Y 1K1,Casual
16511,1h 7m 20s,5/20/2011 19:22,Princess Ave / Adelaide St,7060,5/20/2011 20:29,King St W / Bay St,7015,T02011,,Casual
16818,0h 13m 55s,5/20/2011 22:38,King St W / Bay St,7015,5/20/2011 22:52,Simcoe St / Dundas St W,7039,T02011,,Casual
23504,0h 4m 59s,5/24/2011 3:16,University Ave / King St W,7005,5/24/2011 3:21,Lower Simcoe St / Lakeshore Blvd W,7043,T02011,,Casual
23613,0h 12m 10s,5/24/2011 8:20,Lower Simcoe St / Lakeshore Blvd W,7043,5/24/2011 8:32,Queen St / Ossington Ave,7035,T02011,M5J 2X1,Casual
25488,0h 7m 58s,5/25/2011 11:05,Granby St / Yonge St,7077,5/25/2011 11:12,Willcocks St / St. George St,7066,T02011,L6C 1T8,Casual
25873,0h 6m 38s,5/25/2011 15:23,Willcocks St / St. George St,7066,5/25/2011 15:30,Granby St / Yonge St,7077,T02011,L6C 1T8,Casual
26310,0h 13m 21s,5/25/2011 18:44,Granby St / Yonge St,7077,5/25/2011 18:58,Edward St / Yonge St,7041,T02011,,Casual
27096,0h 14m 56s,5/26/2011 16:51,Edward St / Yonge St,7041,5/26/2011 17:05,Spadina Ave / Sussex Ave,7074,T02011,,Casual
27765,0h 8m 49s,5/27/2011 0:44,Spadina Ave / Sussex Ave,7074,5/27/2011 0:53,College St / Borden St,7023,T02011,,Casual
