ID,Duration,Start date,Start Station,Start terminal,End date,End Station,End terminal,Bike#,Zip Code,Subscription Type
1206915,0h 0m 0s,1/16/2013 14:28,Demo Toronto 1,Demo Toronto 1,1/16/2013 14:28,Demo Toronto 1,Demo Toronto 1,a666,H8T3J1,Subscriber
1206918,0h 0m 0s,1/16/2013 14:29,Demo Toronto 1,Demo Toronto 1,1/16/2013 14:29,Demo Toronto 1,Demo Toronto 1,a666,H8T3J1,Subscriber
1206948,0h 0m 2s,1/16/2013 15:04,Demo Toronto 1,Demo Toronto 1,1/16/2013 15:04,Demo Toronto 1,Demo Toronto 1,a666,H8T3J1,Subscriber
1208214,0h 0m 10s,1/17/2013 10:25,Demo Toronto 1,Demo Toronto 1,1/17/2013 10:25,Demo Toronto 1,Demo Toronto 1,a666,H8T3J1,Subscriber
1208217,0h 0m 9s,1/17/2013 10:26,Demo Toronto 1,Demo Toronto 1,1/17/2013 10:26,Demo Toronto 1,Demo Toronto 1,a666,H8T3J1,Subscriber
1208218,0h 0m 0s,1/17/2013 10:27,Demo Toronto 1,Demo Toronto 1,1/17/2013 10:27,Demo Toronto 1,Demo Toronto 1,a666,H8T3J1,Subscriber
1208222,0h 0m 34s,1/17/2013 10:28,Demo Toronto 1,Demo Toronto 1,1/17/2013 10:29,Demo Toronto 1,Demo Toronto 1,a666,H8T3J1,Subscriber
1208221,0h 0m 9s,1/17/2013 10:28,Demo Toronto 1,Demo Toronto 1,1/17/2013 10:28,Demo Toronto 1,Demo Toronto 1,a666,H8T3J1,Subscriber
1208226,0h 0m 13s,1/17/2013 10:30,Demo Toronto 1,Demo Toronto 1,1/17/2013 10:30,Demo Toronto 1,Demo Toronto 1,a666,H8T3J1,Subscriber
1208250,0h 0m 0s,1/17/2013 10:41,Demo Toronto 1,Demo Toronto 1,1/17/2013 10:41,Demo Toronto 1,Demo Toronto 1,a666,H8T3J1,Subscriber
1208254,0h 0m 0s,1/17/2013 10:51,Demo Toronto 1,Demo Toronto 1,1/17/2013 10:51,Demo Toronto 1,Demo Toronto 1,a666,H8T3J1,Subscriber
1208262,0h 0m 0s,1/17/2013 10:57,Demo Toronto 1,Demo Toronto 1,1/17/2013 10:57,Demo Toronto 1,Demo Toronto 1,a666,H8T3J1,Subscriber
1208268,0h 0m 14s,1/17/2013 10:58,Demo Toronto 1,Demo Toronto 1,1/17/2013 10:59,Demo Toronto 1,Demo Toronto 1,a666,H8T3J1,Subscriber
1208265,0h 0m 5s,1/17/2013 10:58,Demo Toronto 1,Demo Toronto 1,1/17/2013 10:58,Demo Toronto 1,Demo Toronto 1,a666,H8T3J1,Subscriber
1208276,0h 0m 9s,1/17/2013 10:59,Demo Toronto 1,Demo Toronto 1,1/17/2013 11:00,Demo Toronto 1,Demo Toronto 1,a666,H8T3J1,Subscriber
1208272,0h 0m 10s,1/17/2013 10:59,Demo Toronto 1,Demo Toronto 1,1/17/2013 10:59,Demo Toronto 1,Demo Toronto 1,a666,H8T3J1,Subscriber
1208281,0h 0m 10s,1/17/2013 11:00,Demo Toronto 1,Demo Toronto 1,1/17/2013 11:00,Demo Toronto 1,Demo Toronto 1,a666,H8T3J1,Subscriber
1208315,0h 0m 4s,1/17/2013 11:13,Demo Toronto 1,Demo Toronto 1,1/17/2013 11:14,Demo Toronto 1,Demo Toronto 1,a666,H8T3J1,Subscriber
1208308,0h 0m 5s,1/17/2013 11:13,Demo Toronto 1,Demo Toronto 1,1/17/2013 11:13,Demo Toronto 1,Demo Toronto 1,a666,H8T3J1,Subscriber
1208320,0h 0m 4s,1/17/2013 11:14,Demo Toronto 1,Demo Toronto 1,1/17/2013 11:14,Demo Toronto 1,Demo Toronto 1,a666,H8T3J1,Subscriber
1208319,0h 0m 4s,1/17/2013 11:14,Demo Toronto 1,Demo Toronto 1,1/17/2013 11:14,Demo Toronto 1,Demo Toronto 1,a666,H8T3J1,Subscriber
1208324,0h 0m 9s,1/17/2013 11:15,Demo Toronto 1,Demo Toronto 1,1/17/2013 11:15,Demo Toronto 1,Demo Toronto 1,a666,H8T3J1,Subscriber
1229110,0h 25m 38s,2/15/2013 10:43,X-Demo Toronto 2,X - Demo Toronto 2,2/15/2013 11:09,X-Demo Toronto 2,X - Demo Toronto 2,a666,H8T3J1,Subscriber
1229112,1h 27m 31s,2/15/2013 11:24,X-Demo Toronto 2,X - Demo Toronto 2,2/15/2013 12:51,X-Demo Toronto 2,X - Demo Toronto 2,a666,H8T3J1,Subscriber
1229144,0h 1m 0s,2/15/2013 14:18,Demo Toronto 1,Demo Toronto 1,2/15/2013 14:19,X-Demo Toronto 2,X - Demo Toronto 2,a666,H8T3J1,Subscriber
1230247,0h 15m 15s,2/18/2013 9:18,X-Demo Toronto 2,X - Demo Toronto 2,2/18/2013 9:33,X-Demo Toronto 2,X - Demo Toronto 2,a666,H8T3J1,Subscriber
1230275,0h 7m 51s,2/18/2013 11:00,Demo Toronto 1,Demo Toronto 1,2/18/2013 11:07,Demo Toronto 1,Demo Toronto 1,a666,H8T3J1,Subscriber
1230721,0h 0m 11s,2/19/2013 10:48,Demo Toronto 1,Demo Toronto 1,2/19/2013 10:48,Demo Toronto 1,Demo Toronto 1,a666,H8T3J1,Subscriber
1230723,0h 0m 0s,2/19/2013 10:49,Demo Toronto 1,Demo Toronto 1,2/19/2013 10:49,Demo Toronto 1,Demo Toronto 1,a666,H8T3J1,Subscriber
1230722,0h 0m 0s,2/19/2013 10:49,Demo Toronto 1,Demo Toronto 1,2/19/2013 10:49,Demo Toronto 1,Demo Toronto 1,a666,H8T3J1,Subscriber
1230730,0h 0m 8s,2/19/2013 11:04,Demo Toronto 1,Demo Toronto 1,2/19/2013 11:04,Demo Toronto 1,Demo Toronto 1,a666,H8T3J1,Subscriber
1230742,0h 0m 8s,2/19/2013 11:15,Demo Toronto 1,Demo Toronto 1,2/19/2013 11:15,Demo Toronto 1,Demo Toronto 1,a666,H8T3J1,Subscriber
1230744,0h 0m 0s,2/19/2013 11:16,Demo Toronto 1,Demo Toronto 1,2/19/2013 11:16,Demo Toronto 1,Demo Toronto 1,a666,H8T3J1,Subscriber
1230813,0h 0m 13s,2/19/2013 13:09,Demo Toronto 1,Demo Toronto 1,2/19/2013 13:09,Demo Toronto 1,Demo Toronto 1,a666,H8T3J1,Subscriber
1230826,0h 0m 5s,2/19/2013 13:19,Demo Toronto 1,Demo Toronto 1,2/19/2013 13:19,Demo Toronto 1,Demo Toronto 1,a666,H8T3J1,Subscriber
1230832,0h 0m 3s,2/19/2013 13:23,Demo Toronto 1,Demo Toronto 1,2/19/2013 13:23,Demo Toronto 1,Demo Toronto 1,a666,H8T3J1,Subscriber
1230847,0h 0m 4s,2/19/2013 13:37,Demo Toronto 1,Demo Toronto 1,2/19/2013 13:37,Demo Toronto 1,Demo Toronto 1,a666,H8T3J1,Subscriber
