ID,Duration,Start date,Start Station,Start terminal,End date,End Station,End terminal,Bike#,Zip Code,Subscription Type
9357,0h 15m 50s,5/12/2011 18:56,Lower Jarvis St / The Esplanade,7001,5/12/2011 19:12,Richmond St E / Jarvis St,7050,T01818,,Casual
9356,0h 16m 11s,5/12/2011 18:56,Lower Jarvis St / The Esplanade,7001,5/12/2011 19:12,Richmond St E / Jarvis St,7050,T01704,,Casual
9553,0h 26m 21s,5/12/2011 22:36,Bathurst / Queens Quay (Island Airport),7071,5/12/2011 23:03,Richmond St E / Jarvis St,7050,T01971,M6J 2N2,Subscriber
9704,0h 12m 26s,5/13/2011 8:04,York St / Queens Quay W,7076,5/13/2011 8:17,Richmond St E / Jarvis St,7050,T01291,L8P 4H4,Casual
10272,0h 2m 44s,5/13/2011 16:08,Richmond St E / Jarvis St,7050,5/13/2011 16:11,Richmond St E / Jarvis St,7050,T01067,L8P 4H4,Casual
10314,0h 5m 12s,5/13/2011 16:35,Granby St / Yonge St,7077,5/13/2011 16:40,Richmond St E / Jarvis St,7050,T01811,M5C 3H5,Casual
11623,0h 6m 52s,5/15/2011 15:39,Granby St / Yonge St,7077,5/15/2011 15:46,Richmond St E / Jarvis St,7050,T01723,M5A 2M5,Casual
12312,0h 11m 5s,5/17/2011 10:06,Queen St W / Spadina Ave,7069,5/17/2011 10:17,Richmond St E / Jarvis St,7050,T01193,,Casual
12524,0h 11m 40s,5/17/2011 15:34,University Ave / College St,7062,5/17/2011 15:46,Richmond St E / Jarvis St,7050,T01291,M6G2Z2,Casual
13101,0h 8m 52s,5/18/2011 16:01,Queen St W / Shaw St,7072,5/18/2011 16:10,Richmond St E / Jarvis St,7050,T01794,M5C 1S3,Casual
13116,0h 11m 26s,5/18/2011 16:16,University Ave / College St,7062,5/18/2011 16:27,Richmond St E / Jarvis St,7050,T01078,M4E2M8,Casual
13132,0h 5m 50s,5/18/2011 16:31,Granby St / Yonge St,7077,5/18/2011 16:36,Richmond St E / Jarvis St,7050,T01666,M5C 3H5,Casual
13623,0h 7m 12s,5/18/2011 23:21,Granby St / Yonge St,7077,5/18/2011 23:28,Richmond St E / Jarvis St,7050,T01358,M5A 2M5,Casual
13712,0h 4m 24s,5/19/2011 8:17,Melinda St / Yonge St,7036,5/19/2011 8:21,Richmond St E / Jarvis St,7050,T01869,L8P 4H4,Casual
