ID,Duration,Start date,Start Station,Start terminal,End date,End Station,End terminal,Bike#,Zip Code,Subscription Type
7,0h 27m 19s,5/3/2011 12:15,Niagara St./Queen W. (Richmond),7046,5/3/2011 12:42,Elizabeth St / Edward St,7012,T01492,,Casual
213,0h 34m 28s,5/4/2011 12:37,Niagara St./Queen W. (Richmond),7046,5/4/2011 13:12,Scott St / The Esplanade,7013,T01348,,Casual
385,0h 8m 54s,5/4/2011 17:00,Niagara St./Queen W. (Richmond),7046,5/4/2011 17:09,Queen St / Ossington Ave,7035,T01909,,Casual
1077,0h 8m 35s,5/5/2011 13:36,Niagara St./Queen W. (Richmond),7046,5/5/2011 13:44,Bay St / College St,7006,T01441,,Casual
1228,0h 8m 8s,5/5/2011 16:11,Niagara St./Queen W. (Richmond),7046,5/5/2011 16:19,Gould St / Mutual St,7028,T01399,M4Y 3C4,Casual
1348,0h 13m 59s,5/5/2011 17:35,Niagara St./Queen W. (Richmond),7046,5/5/2011 17:49,Simcoe St / Queen St W,7022,T01845,,Casual
1648,0h 24m 0s,5/5/2011 22:26,Niagara St./Queen W. (Richmond),7046,5/5/2011 22:50,Navy Wharf Ct. / Bremner Blvd.,7054,T01923,M4K1N2,Casual
1647,0h 23m 54s,5/5/2011 22:26,Niagara St./Queen W. (Richmond),7046,5/5/2011 22:49,Navy Wharf Ct. / Bremner Blvd.,7054,T01937,M6P4J6,Casual
2119,0h 7m 42s,5/6/2011 15:03,Niagara St./Queen W. (Richmond),7046,5/6/2011 15:11,Lower Jarvis St / The Esplanade,7001,T01630,,Casual
2901,2h 31m 50s,5/7/2011 13:05,Niagara St./Queen W. (Richmond),7046,5/7/2011 15:37,Lower Jarvis St / The Esplanade,7001,T01479,,Casual
2909,2h 30m 39s,5/7/2011 13:07,Niagara St./Queen W. (Richmond),7046,5/7/2011 15:37,Lower Jarvis St / The Esplanade,7001,T01873,,Casual
2911,2h 30m 18s,5/7/2011 13:08,Niagara St./Queen W. (Richmond),7046,5/7/2011 15:38,Lower Jarvis St / The Esplanade,7001,T01718,,Casual
3094,0h 12m 5s,5/7/2011 14:25,Niagara St./Queen W. (Richmond),7046,5/7/2011 14:37,Queen St / Portland St,7049,T01018,,Casual
3236,0h 11m 53s,5/7/2011 15:18,Niagara St./Queen W. (Richmond),7046,5/7/2011 15:29,Lower Jarvis St / The Esplanade,7001,T02043,,Casual
3468,0h 13m 27s,5/7/2011 16:46,Niagara St./Queen W. (Richmond),7046,5/7/2011 17:00,Dockside Dr / Queens Quay E.,7068,T01101,M5B 2A6,Casual
3862,47h 16m 18s,5/7/2011 21:24,Niagara St./Queen W. (Richmond),7046,5/9/2011 20:41,Front St W / Blue Jays Way,7059,T01299,,Casual
3890,0h 30m 8s,5/7/2011 21:58,Niagara St./Queen W. (Richmond),7046,5/7/2011 22:29,Queens Quay W / Dan Leckie Way,7075,T01939,,Casual
3889,0h 28m 36s,5/7/2011 21:59,Niagara St./Queen W. (Richmond),7046,5/7/2011 22:28,Queens Quay W / Dan Leckie Way,7075,T01173,,Casual
4473,2h 30m 22s,5/8/2011 13:04,Niagara St./Queen W. (Richmond),7046,5/8/2011 15:34,Niagara St./Queen W. (Richmond),7046,T01109,,Casual
4670,0h 13m 3s,5/8/2011 14:25,Niagara St./Queen W. (Richmond),7046,5/8/2011 14:38,Phoebe St / Spadina Ave,7020,T01188,M5B 2A6,Casual
4986,0h 4m 35s,5/8/2011 16:18,Niagara St./Queen W. (Richmond),7046,5/8/2011 16:23,Edward St / Yonge St,7041,T01167,M5B 2A6,Casual
4989,0h 3m 23s,5/8/2011 16:19,Niagara St./Queen W. (Richmond),7046,5/8/2011 16:22,Church St / Alexander St,7044,T01109,,Casual
5035,0h 9m 13s,5/8/2011 16:37,Niagara St./Queen W. (Richmond),7046,5/8/2011 16:46,Niagara St./Queen W. (Richmond),7046,T01871,,Casual
5448,0h 21m 16s,5/8/2011 21:28,Niagara St./Queen W. (Richmond),7046,5/8/2011 21:49,York St / Queens Quay W,7076,T01297,,Casual
5447,0h 21m 11s,5/8/2011 21:28,Niagara St./Queen W. (Richmond),7046,5/8/2011 21:49,York St / Queens Quay W,7076,T01871,,Casual
