ID,Duration,Start date,Start Station,Start terminal,End date,End Station,End terminal,Bike#,Zip Code,Subscription Type
1206917,0h 0m 0s,1/16/2013 14:28,Demo Toronto 1,Demo Toronto 1,1/16/2013 14:28,Demo Toronto 1,Demo Toronto 1,a222,H8T3J1,Subscriber
1206914,0h 0m 0s,1/16/2013 14:28,Demo Toronto 1,Demo Toronto 1,1/16/2013 14:28,Demo Toronto 1,Demo Toronto 1,a222,H8T3J1,Subscriber
1206949,0h 0m 3s,1/16/2013 15:04,Demo Toronto 1,Demo Toronto 1,1/16/2013 15:04,Demo Toronto 1,Demo Toronto 1,a222,H8T3J1,Subscriber
1208212,0h 0m 13s,1/17/2013 10:24,Demo Toronto 1,Demo Toronto 1,1/17/2013 10:24,Demo Toronto 1,Demo Toronto 1,a222,H8T3J1,Subscriber
1208247,0h 0m 0s,1/17/2013 10:40,Demo Toronto 1,Demo Toronto 1,1/17/2013 10:40,Demo Toronto 1,Demo Toronto 1,a222,H8T3J1,Subscriber
1208270,0h 0m 15s,1/17/2013 10:58,Demo Toronto 1,Demo Toronto 1,1/17/2013 10:59,Demo Toronto 1,Demo Toronto 1,a222,H8T3J1,Subscriber
1208264,0h 0m 8s,1/17/2013 10:58,Demo Toronto 1,Demo Toronto 1,1/17/2013 10:58,Demo Toronto 1,Demo Toronto 1,a222,H8T3J1,Subscriber
1208279,0h 0m 9s,1/17/2013 10:59,Demo Toronto 1,Demo Toronto 1,1/17/2013 11:00,Demo Toronto 1,Demo Toronto 1,a222,H8T3J1,Subscriber
1208274,0h 0m 10s,1/17/2013 10:59,Demo Toronto 1,Demo Toronto 1,1/17/2013 10:59,Demo Toronto 1,Demo Toronto 1,a222,H8T3J1,Subscriber
1208282,0h 0m 10s,1/17/2013 11:00,Demo Toronto 1,Demo Toronto 1,1/17/2013 11:00,Demo Toronto 1,Demo Toronto 1,a222,H8T3J1,Subscriber
1208312,0h 0m 4s,1/17/2013 11:13,Demo Toronto 1,Demo Toronto 1,1/17/2013 11:13,Demo Toronto 1,Demo Toronto 1,a222,H8T3J1,Subscriber
1208309,0h 0m 7s,1/17/2013 11:13,Demo Toronto 1,Demo Toronto 1,1/17/2013 11:13,Demo Toronto 1,Demo Toronto 1,a222,H8T3J1,Subscriber
1208321,0h 0m 4s,1/17/2013 11:14,Demo Toronto 1,Demo Toronto 1,1/17/2013 11:14,Demo Toronto 1,Demo Toronto 1,a222,H8T3J1,Subscriber
1208316,0h 0m 4s,1/17/2013 11:14,Demo Toronto 1,Demo Toronto 1,1/17/2013 11:14,Demo Toronto 1,Demo Toronto 1,a222,H8T3J1,Subscriber
1208325,0h 0m 3s,1/17/2013 11:15,Demo Toronto 1,Demo Toronto 1,1/17/2013 11:15,Demo Toronto 1,Demo Toronto 1,a222,H8T3J1,Subscriber
1230306,0h 0m 3s,2/18/2013 12:40,Demo Toronto 1,Demo Toronto 1,2/18/2013 12:40,Demo Toronto 1,Demo Toronto 1,a222,H8T3J1,Subscriber
1230346,0h 0m 3s,2/18/2013 13:58,Demo Toronto 1,Demo Toronto 1,2/18/2013 13:58,Demo Toronto 1,Demo Toronto 1,a222,H8T3J1,Subscriber
1230348,0h 0m 3s,2/18/2013 13:59,Demo Toronto 1,Demo Toronto 1,2/18/2013 13:59,Demo Toronto 1,Demo Toronto 1,a222,H8T3J1,Subscriber
1230734,0h 0m 5s,2/19/2013 11:05,Demo Toronto 1,Demo Toronto 1,2/19/2013 11:05,Demo Toronto 1,Demo Toronto 1,a222,H8T3J1,Subscriber
1230748,0h 0m 5s,2/19/2013 11:18,Demo Toronto 1,Demo Toronto 1,2/19/2013 11:18,Demo Toronto 1,Demo Toronto 1,a222,H8T3J1,Subscriber
1230749,0h 0m 5s,2/19/2013 11:19,Demo Toronto 1,Demo Toronto 1,2/19/2013 11:19,Demo Toronto 1,Demo Toronto 1,a222,H8T3J1,Subscriber
1230817,0h 0m 6s,2/19/2013 13:12,Demo Toronto 1,Demo Toronto 1,2/19/2013 13:12,Demo Toronto 1,Demo Toronto 1,a222,H8T3J1,Subscriber
1230837,0h 0m 5s,2/19/2013 13:25,Demo Toronto 1,Demo Toronto 1,2/19/2013 13:25,Demo Toronto 1,Demo Toronto 1,a222,H8T3J1,Subscriber
1230838,0h 0m 5s,2/19/2013 13:26,Demo Toronto 1,Demo Toronto 1,2/19/2013 13:26,Demo Toronto 1,Demo Toronto 1,a222,H8T3J1,Subscriber
1230863,0h 0m 4s,2/19/2013 13:51,Demo Toronto 1,Demo Toronto 1,2/19/2013 13:51,Demo Toronto 1,Demo Toronto 1,a222,H8T3J1,Subscriber
1230864,0h 0m 3s,2/19/2013 13:52,Demo Toronto 1,Demo Toronto 1,2/19/2013 13:52,Demo Toronto 1,Demo Toronto 1,a222,H8T3J1,Subscriber
1230865,0h 0m 5s,2/19/2013 13:53,Demo Toronto 1,Demo Toronto 1,2/19/2013 13:53,Demo Toronto 1,Demo Toronto 1,a222,H8T3J1,Subscriber
1232517,0h 0m 32s,2/21/2013 11:29,Demo Toronto 1,Demo Toronto 1,2/21/2013 11:30,Demo Toronto 1,Demo Toronto 1,a222,H8T3J1,Subscriber
1233554,0h 0m 23s,2/22/2013 13:29,Demo Toronto 1,Demo Toronto 1,2/22/2013 13:29,X-Demo Toronto 2,X - Demo Toronto 2,a222,H8T3J1,Subscriber
