ID,Duration,Start date,Start Station,Start terminal,End date,End Station,End terminal,Bike#,Zip Code,Subscription Type
137,0h 6m 45s,5/4/2011 9:13,Front/Yonge (Hockey Hall of Fame),7048,5/4/2011 9:19,Front St W / Blue Jays Way,7059,T01341,M3H3A4,Casual
240,0h 17m 31s,5/4/2011 13:20,Spadina Ave / Sussex Ave,7074,5/4/2011 13:38,Front St W / Blue Jays Way,7059,T01433,,Casual
245,0h 35m 9s,5/4/2011 13:32,Front St W / Blue Jays Way,7059,5/4/2011 14:07,Front St W / Blue Jays Way,7059,T01958,,Casual
322,0h 0m 16s,5/4/2011 15:30,Front St W / Blue Jays Way,7059,5/4/2011 15:31,Front St W / Blue Jays Way,7059,T01341,M6P 2X7,Casual
333,0h 13m 2s,5/4/2011 15:55,Gould St / Mutual St,7028,5/4/2011 16:08,Front St W / Blue Jays Way,7059,T01273,,Casual
514,0h 21m 48s,5/4/2011 18:22,Bay St / Bloor St W,7029,5/4/2011 18:44,Front St W / Blue Jays Way,7059,T01875,,Casual
532,0h 39m 45s,5/4/2011 18:37,Front St W / Blue Jays Way,7059,5/4/2011 19:17,Front St W / Blue Jays Way,7059,T01273,,Casual
654,0h 3m 37s,5/4/2011 20:35,Front/Yonge (Hockey Hall of Fame),7048,5/4/2011 20:39,Front St W / Blue Jays Way,7059,T01640,L5A4A5,Casual
678,0h 16m 49s,5/4/2011 21:08,Simcoe St / Dundas St W,7039,5/4/2011 21:25,Front St W / Blue Jays Way,7059,T01124,,Casual
679,0h 16m 35s,5/4/2011 21:09,Simcoe St / Dundas St W,7039,5/4/2011 21:25,Front St W / Blue Jays Way,7059,T01625,,Casual
694,0h 30m 37s,5/4/2011 21:33,Bay St / Bloor St W,7029,5/4/2011 22:04,Front St W / Blue Jays Way,7059,T01230,,Casual
747,0h 3m 43s,5/5/2011 0:10,Bathurst / Queens Quay (Island Airport),7071,5/5/2011 0:14,Front St W / Blue Jays Way,7059,T01640,,Casual
759,0h 6m 37s,5/5/2011 2:25,Augusta Ave / Dundas St W,7032,5/5/2011 2:32,Front St W / Blue Jays Way,7059,T01357,,Casual
768,1h 2m 40s,5/5/2011 3:02,Simcoe St / Wellington St W,7057,5/5/2011 4:04,Front St W / Blue Jays Way,7059,T01135,,Casual
767,1h 2m 28s,5/5/2011 3:02,Simcoe St / Wellington St W,7057,5/5/2011 4:04,Front St W / Blue Jays Way,7059,T01779,,Casual
770,1h 1m 9s,5/5/2011 3:03,Simcoe St / Wellington St W,7057,5/5/2011 4:05,Front St W / Blue Jays Way,7059,T01563,,Casual
769,1h 0m 59s,5/5/2011 3:03,Simcoe St / Wellington St W,7057,5/5/2011 4:04,Front St W / Blue Jays Way,7059,T01265,,Casual
794,0h 16m 44s,5/5/2011 7:50,Jarvis St / Carleton St,7055,5/5/2011 8:07,Front St W / Blue Jays Way,7059,T01550,,Casual
838,0h 3m 39s,5/5/2011 8:51,Simcoe St / Wellington St W,7057,5/5/2011 8:54,Front St W / Blue Jays Way,7059,T01554,,Casual
890,0h 16m 21s,5/5/2011 9:43,Madison Ave / Bloor St W,7003,5/5/2011 9:59,Front St W / Blue Jays Way,7059,T01055,,Casual
891,0h 12m 17s,5/5/2011 9:45,Lower Jarvis St / The Esplanade,7001,5/5/2011 9:57,Front St W / Blue Jays Way,7059,T01572,,Casual
900,0h 5m 8s,5/5/2011 10:06,Front/Yonge (Hockey Hall of Fame),7048,5/5/2011 10:11,Front St W / Blue Jays Way,7059,T01405,M3H3A4,Casual
909,0h 14m 26s,5/5/2011 10:39,Front St W / Blue Jays Way,7059,5/5/2011 10:53,Front St W / Blue Jays Way,7059,T01554,,Casual
1027,0h 12m 12s,5/5/2011 12:58,Ft. York / Capreol Crt.,7000,5/5/2011 13:11,Front St W / Blue Jays Way,7059,T01386,,Casual
1062,0h 21m 52s,5/5/2011 13:23,College St / Borden St,7023,5/5/2011 13:45,Front St W / Blue Jays Way,7059,T01872,,Casual
1073,0h 5m 30s,5/5/2011 13:28,Simcoe St / Wellington St W,7057,5/5/2011 13:34,Front St W / Blue Jays Way,7059,T01052,M6H2N7,Subscriber
1168,0h 4m 25s,5/5/2011 15:09,Front/Yonge (Hockey Hall of Fame),7048,5/5/2011 15:13,Front St W / Blue Jays Way,7059,T01055,M3H3A4,Casual
1363,0h 10m 49s,5/5/2011 17:41,York St / Queens Quay W,7076,5/5/2011 17:52,Front St W / Blue Jays Way,7059,T02026,M5V3V5,Subscriber
1502,0h 6m 6s,5/5/2011 19:25,King St W / Bay St,7015,5/5/2011 19:31,Front St W / Blue Jays Way,7059,T01692,,Casual
1575,0h 10m 0s,5/5/2011 20:28,Augusta Ave / Dundas St W,7032,5/5/2011 20:38,Front St W / Blue Jays Way,7059,T01985,,Casual
1712,0h 4m 43s,5/6/2011 1:21,Phoebe St / Spadina Ave,7020,5/6/2011 1:26,Front St W / Blue Jays Way,7059,T01657,,Casual
1767,0h 4m 39s,5/6/2011 7:58,Queen St / Portland St,7049,5/6/2011 8:02,Front St W / Blue Jays Way,7059,T01475,M6K 2M4,Casual
1810,0h 4m 9s,5/6/2011 8:49,Simcoe St / Wellington St W,7057,5/6/2011 8:53,Front St W / Blue Jays Way,7059,T01397,,Casual
1839,0h 5m 30s,5/6/2011 9:02,Queens Quay W / Dan Leckie Way,7075,5/6/2011 9:08,Front St W / Blue Jays Way,7059,T01872,M4Y1B6,Casual
1972,0h 3m 29s,5/6/2011 12:33,Simcoe St / Wellington St W,7057,5/6/2011 12:36,Front St W / Blue Jays Way,7059,T01895,M5V 3W6,Casual
2052,0h 39m 5s,5/6/2011 13:46,Bathurst / Queens Quay (Island Airport),7071,5/6/2011 14:25,Front St W / Blue Jays Way,7059,T01809,,Casual
2070,0h 11m 0s,5/6/2011 14:09,Dundas / Yonge St.,7038,5/6/2011 14:20,Front St W / Blue Jays Way,7059,T01625,,Casual
2224,0h 15m 36s,5/6/2011 17:22,Temperance St / Yonge St,7019,5/6/2011 17:38,Front St W / Blue Jays Way,7059,T01435,M5V 3E6,Casual
2285,0h 7m 35s,5/6/2011 18:28,Queen St / Ossington Ave,7035,5/6/2011 18:35,Front St W / Blue Jays Way,7059,T01095,,Casual
2296,0h 8m 29s,5/6/2011 18:39,Yonge St. / Lakeshore Ave. E.,7067,5/6/2011 18:47,Front St W / Blue Jays Way,7059,T01276,,Casual
2358,0h 19m 17s,5/6/2011 20:10,Gould St / Mutual St,7028,5/6/2011 20:30,Front St W / Blue Jays Way,7059,T01648,,Casual
2391,0h 17m 50s,5/6/2011 20:46,Front St W / Blue Jays Way,7059,5/6/2011 21:04,Front St W / Blue Jays Way,7059,T01648,M4L2A7,Casual
2392,0h 16m 10s,5/6/2011 20:47,Front St W / Blue Jays Way,7059,5/6/2011 21:03,Front St W / Blue Jays Way,7059,T01625,,Casual
2456,0h 12m 44s,5/6/2011 22:23,Huron St / Harbord St ,7024,5/6/2011 22:36,Front St W / Blue Jays Way,7059,T01587,M5V0G1,Casual
2522,0h 28m 42s,5/7/2011 0:46,Augusta Ave / Dundas St W,7032,5/7/2011 1:15,Front St W / Blue Jays Way,7059,T01615,,Casual
2521,0h 28m 21s,5/7/2011 0:46,Augusta Ave / Dundas St W,7032,5/7/2011 1:14,Front St W / Blue Jays Way,7059,T01789,,Casual
2542,0h 15m 18s,5/7/2011 1:38,Augusta Ave / Dundas St W,7032,5/7/2011 1:53,Front St W / Blue Jays Way,7059,T01629,,Casual
2765,0h 28m 40s,5/7/2011 11:55,Bathurst / Queens Quay (Island Airport),7071,5/7/2011 12:24,Front St W / Blue Jays Way,7059,T01441,,Casual
2882,4h 55m 17s,5/7/2011 12:53,Front St W / Blue Jays Way,7059,5/7/2011 17:49,Front St W / Blue Jays Way,7059,T01441,,Casual
2880,4h 54m 44s,5/7/2011 12:54,Front St W / Blue Jays Way,7059,5/7/2011 17:49,Front St W / Blue Jays Way,7059,T01615,,Casual
3107,0h 22m 29s,5/7/2011 14:27,Bathurst / Queens Quay (Island Airport),7071,5/7/2011 14:50,Front St W / Blue Jays Way,7059,T01538,,Casual
3129,0h 17m 6s,5/7/2011 14:41,Spadina Ave / Sussex Ave,7074,5/7/2011 14:58,Front St W / Blue Jays Way,7059,T01437,,Casual
