ID,Duration,Start date,Start Station,Start terminal,End date,End Station,End terminal,Bike#,Zip Code,Subscription Type
64,0h 6m 51s,5/3/2011 19:34,Granby St / Yonge St,7077,5/3/2011 19:41,Sherbourne St / Wellesley St,7042,T01550,,Casual
67,0h 5m 52s,5/3/2011 19:55,Sherbourne St / Wellesley St,7042,5/3/2011 20:01,Sherbourne St / Wellesley St,7042,T01550,,Casual
142,0h 8m 13s,5/4/2011 9:22,Queen St / Ossington Ave,7035,5/4/2011 9:30,Sherbourne St / Wellesley St,7042,T01726,,Casual
360,0h 14m 47s,5/4/2011 16:28,King St W / Spadina Ave,7010,5/4/2011 16:43,Sherbourne St / Wellesley St,7042,T01803,,Casual
697,0h 12m 31s,5/4/2011 21:38,Ft. York / Capreol Crt.,7000,5/4/2011 21:51,Sherbourne St / Wellesley St,7042,T01440,,Casual
698,0h 12m 26s,5/4/2011 21:39,Ft. York / Capreol Crt.,7000,5/4/2011 21:51,Sherbourne St / Wellesley St,7042,T01311,,Casual
941,0h 6m 48s,5/5/2011 11:36,Lower Jarvis St / The Esplanade,7001,5/5/2011 11:43,Sherbourne St / Wellesley St,7042,T01492,M5A4M8,Subscriber
1729,0h 9m 45s,5/6/2011 2:43,King St W / Spadina Ave,7010,5/6/2011 2:53,Sherbourne St / Wellesley St,7042,T01137,,Casual
2321,0h 14m 48s,5/6/2011 19:26,Queen St W / Shaw St,7072,5/6/2011 19:41,Sherbourne St / Wellesley St,7042,T01598,M3A 1H9,Casual
2326,0h 7m 24s,5/6/2011 19:41,Church St / Monteith St ,7058,5/6/2011 19:48,Sherbourne St / Wellesley St,7042,T01755,,Casual
2443,14h 48m 16s,5/6/2011 22:03,Queen St W / Shaw St,7072,5/7/2011 12:51,Sherbourne St / Wellesley St,7042,T01253,,Casual
2442,14h 47m 39s,5/6/2011 22:04,Queen St W / Shaw St,7072,5/7/2011 12:51,Sherbourne St / Wellesley St,7042,T01399,,Casual
2525,0h 9m 54s,5/7/2011 0:54,Augusta Ave / Dundas St W,7032,5/7/2011 1:04,Sherbourne St / Wellesley St,7042,T01779,,Casual
2905,0h 8m 50s,5/7/2011 13:05,Lower Jarvis St / The Esplanade,7001,5/7/2011 13:14,Sherbourne St / Wellesley St,7042,T01230,,Casual
3115,4h 57m 2s,5/7/2011 14:31,Gould St / Mutual St,7028,5/7/2011 19:28,Sherbourne St / Wellesley St,7042,T01563,,Casual
3128,4h 49m 13s,5/7/2011 14:39,Gould St / Mutual St,7028,5/7/2011 19:28,Sherbourne St / Wellesley St,7042,T01486,,Casual
3644,0h 28m 7s,5/7/2011 18:16,King St W / Spadina Ave,7010,5/7/2011 18:44,Sherbourne St / Wellesley St,7042,T02021,,Casual
4029,0h 9m 51s,5/8/2011 0:29,Navy Wharf Ct. / Bremner Blvd.,7054,5/8/2011 0:39,Sherbourne St / Wellesley St,7042,T01936,,Casual
4032,0h 10m 56s,5/8/2011 0:30,Navy Wharf Ct. / Bremner Blvd.,7054,5/8/2011 0:41,Sherbourne St / Wellesley St,7042,T01320,M4S 1K5,Casual
4031,0h 10m 21s,5/8/2011 0:31,Navy Wharf Ct. / Bremner Blvd.,7054,5/8/2011 0:42,Sherbourne St / Wellesley St,7042,T01503,,Casual
4030,0h 8m 15s,5/8/2011 0:31,Navy Wharf Ct. / Bremner Blvd.,7054,5/8/2011 0:40,Sherbourne St / Wellesley St,7042,T01302,,Casual
4028,0h 10m 40s,5/8/2011 0:31,Navy Wharf Ct. / Bremner Blvd.,7054,5/8/2011 0:42,Sherbourne St / Wellesley St,7042,T01653,,Casual
4036,0h 9m 20s,5/8/2011 0:32,Navy Wharf Ct. / Bremner Blvd.,7054,5/8/2011 0:42,Sherbourne St / Wellesley St,7042,T01873,,Casual
4035,0h 9m 46s,5/8/2011 0:32,Navy Wharf Ct. / Bremner Blvd.,7054,5/8/2011 0:42,Sherbourne St / Wellesley St,7042,T02026,,Casual
4512,0h 1m 53s,5/8/2011 13:19,Bathurst St / Dundas St,7037,5/8/2011 13:21,Sherbourne St / Wellesley St,7042,T01253,M5B 2A6,Casual
5172,1h 53m 9s,5/8/2011 17:42,Gould St / Mutual St,7028,5/8/2011 19:35,Sherbourne St / Wellesley St,7042,T01414,,Casual
5287,0h 26m 27s,5/8/2011 18:40,Scott St / The Esplanade,7013,5/8/2011 19:07,Sherbourne St / Wellesley St,7042,T01673,,Casual
7745,0h 3m 20s,5/11/2011 9:30,Bond St / Queen St E,7045,5/11/2011 9:34,Sherbourne St / Wellesley St,7042,T01036,M6G 3K2,Casual
8220,0h 8m 28s,5/11/2011 17:35,Bay St / Albert St,7021,5/11/2011 17:43,Sherbourne St / Wellesley St,7042,T01229,M6G 3T6,Subscriber
8351,0h 10m 56s,5/11/2011 18:33,College St / Borden St,7023,5/11/2011 18:44,Sherbourne St / Wellesley St,7042,T01692,,Casual
8349,0h 10m 15s,5/11/2011 18:34,College St / Borden St,7023,5/11/2011 18:44,Sherbourne St / Wellesley St,7042,T01506,,Casual
8551,0h 11m 11s,5/11/2011 20:52,Bay St / Bloor St W,7029,5/11/2011 21:03,Sherbourne St / Wellesley St,7042,T01512,,Casual
8584,0h 8m 19s,5/11/2011 21:17,Queen St / Portland St,7049,5/11/2011 21:26,Sherbourne St / Wellesley St,7042,T01212,M5S2L5,Casual
8611,0h 4m 55s,5/11/2011 21:45,Granby St / Yonge St,7077,5/11/2011 21:50,Sherbourne St / Wellesley St,7042,T01609,,Casual
8873,0h 1m 35s,5/12/2011 10:55,Sherbourne St / Wellesley St,7042,5/12/2011 10:57,Sherbourne St / Wellesley St,7042,T02026,M5B2P7,Casual
9316,0h 8m 21s,5/12/2011 18:25,Simcoe St / Dundas St W,7039,5/12/2011 18:34,Sherbourne St / Wellesley St,7042,T01984,M6G 3T6,Subscriber
9424,0h 6m 9s,5/12/2011 20:03,Edward St / Yonge St,7041,5/12/2011 20:09,Sherbourne St / Wellesley St,7042,T02012,,Casual
9437,0h 10m 2s,5/12/2011 20:20,King St W / Spadina Ave,7010,5/12/2011 20:30,Sherbourne St / Wellesley St,7042,T01944,M5B2P7,Casual
