ID,Duration,Start date,Start Station,Start terminal,End date,End Station,End terminal,Bike#,Zip Code,Subscription Type
33781,0h 6m 30s,5/30/2011 17:24,Jarvis St / Isabella St,7031,5/30/2011 17:30,Gerrard St E / Church St,7079,t01537,,Casual
33871,0h 15m 38s,5/30/2011 17:46,Gerrard St E / Church St,7079,5/30/2011 18:02,Queen St / Portland St,7049,t01537,,Casual
33986,0h 26m 32s,5/30/2011 18:21,Queen St / Portland St,7049,5/30/2011 18:48,King St W / Spadina Ave,7010,t01537,,Casual
34605,0h 18m 21s,5/31/2011 1:07,King St W / Spadina Ave,7010,5/31/2011 1:25,Granby St / Yonge St,7077,t01537,M5A3S2,Casual
35312,0h 18m 35s,5/31/2011 13:31,Granby St / Yonge St,7077,5/31/2011 13:50,Willcocks St / St. George St,7066,t01537,M5B1L4,Casual
35466,0h 16m 46s,5/31/2011 15:01,Willcocks St / St. George St,7066,5/31/2011 15:17,King St W / Spadina Ave,7010,t01537,,Casual
36627,0h 12m 15s,5/31/2011 22:23,King St W / Spadina Ave,7010,5/31/2011 22:35,Augusta Ave / Dundas St W,7032,t01537,,Casual
43896,0h 8m 58s,6/4/2011 17:24,Augusta Ave / Dundas St W,7032,6/4/2011 17:33,King St W / Spadina Ave,7010,t01537,,Casual
43995,0h 8m 12s,6/4/2011 18:15,King St W / Spadina Ave,7010,6/4/2011 18:23,Queens Quay W / Dan Leckie Way,7075,t01537,,Casual
44030,0h 12m 0s,6/4/2011 18:32,Queens Quay W / Dan Leckie Way,7075,6/4/2011 18:44,Bathurst / Queens Quay (Island Airport),7071,t01537,,Casual
44259,0h 12m 41s,6/4/2011 21:44,Bathurst / Queens Quay (Island Airport),7071,6/4/2011 21:56,Madison Ave / Bloor St W,7003,t01537,M5C 2A3,Casual
44298,0h 22m 41s,6/4/2011 22:24,Madison Ave / Bloor St W,7003,6/4/2011 22:46,Front/Yonge (Hockey Hall of Fame),7048,t01537,M5S2N3,Casual
44350,0h 19m 52s,6/4/2011 23:07,Front/Yonge (Hockey Hall of Fame),7048,6/4/2011 23:26,Augusta Ave / Dundas St W,7032,t01537,,Casual
44456,0h 9m 39s,6/5/2011 1:26,Augusta Ave / Dundas St W,7032,6/5/2011 1:36,Scott St / The Esplanade,7013,t01537,M5E 1A1,Casual
49247,0h 18m 2s,6/6/2011 23:03,Wellington St W / Bay St,7052,6/6/2011 23:21,25 York St,7070,t01537,M5J2Y5,Subscriber
50685,1h 23m 42s,6/7/2011 17:17,25 York St,7070,6/7/2011 18:41,Edward St / Yonge St,7041,t01537,,Casual
51117,0h 15m 16s,6/7/2011 19:11,Edward St / Yonge St,7041,6/7/2011 19:26,Madison Ave / Bloor St W,7003,t01537,,Casual
51249,0h 21m 41s,6/7/2011 20:02,Madison Ave / Bloor St W,7003,6/7/2011 20:23,Front/Yonge (Hockey Hall of Fame),7048,t01537,,Casual
51909,0h 9m 58s,6/8/2011 7:55,Front/Yonge (Hockey Hall of Fame),7048,6/8/2011 8:05,University Ave / Gerrard St W,7047,t01537,L1M 2H6,Subscriber
52356,0h 14m 51s,6/8/2011 10:57,University Ave / Gerrard St W,7047,6/8/2011 11:12,Queen St / Portland St,7049,t01537,L8L 2V1,Casual
52538,0h 10m 32s,6/8/2011 12:23,Queen St / Portland St,7049,6/8/2011 12:34,Front/Yonge (Hockey Hall of Fame),7048,t01537,,Casual
61320,0h 1m 16s,6/12/2011 10:12,Front/Yonge (Hockey Hall of Fame),7048,6/12/2011 10:13,Front/Yonge (Hockey Hall of Fame),7048,t01537,M5V3P6,Subscriber
96826,0h 12m 12s,6/27/2011 8:35,Front/Yonge (Hockey Hall of Fame),7048,6/27/2011 8:48,Bay St / College St,7006,t01537,L7M3K7,Casual
96894,0h 11m 51s,6/27/2011 8:52,Bay St / College St,7006,6/27/2011 9:04,Bathurst / Queens Quay (Island Airport),7071,t01537,M5S 1Y9,Casual
99432,0h 3m 56s,6/28/2011 10:18,Bathurst / Queens Quay (Island Airport),7071,6/28/2011 10:22,King St W / Spadina Ave,7010,t01537,M5V2A2,Casual
99672,1h 20m 14s,6/28/2011 12:42,King St W / Spadina Ave,7010,6/28/2011 14:02,King St W / Spadina Ave,7010,t01537,,Casual
100499,0h 9m 32s,6/28/2011 17:59,King St W / Spadina Ave,7010,6/28/2011 18:09,Front/Yonge (Hockey Hall of Fame),7048,t01537,L1R1V2,Casual
101600,0h 9m 2s,6/29/2011 9:01,Front/Yonge (Hockey Hall of Fame),7048,6/29/2011 9:10,University Ave / College St,7062,t01537,L7L 7N9,Casual
102830,0h 13m 14s,6/29/2011 17:48,University Ave / College St,7062,6/29/2011 18:02,Spadina Ave / Sussex Ave,7074,t01537,M6H1N3,Casual
107411,0h 9m 37s,7/1/2011 15:05,Madison Ave / Bloor St W,7003,7/1/2011 15:14,Euclid Ave / Bloor St,7040,t01537,M5S3A6,Casual
