ID,Duration,Start date,Start Station,Start terminal,End date,End Station,End terminal,Bike#,Zip Code,Subscription Type
116079,0h 18m 39s,7/4/2011 16:09,Queens Park Cres E,7008,7/4/2011 16:28,Scott St / The Esplanade,7013,T01267,,Casual
119704,0h 10m 8s,7/6/2011 8:03,Scott St / The Esplanade,7013,7/6/2011 8:13,Bathurst / Queens Quay (Island Airport),7071,T01267,M5E 1W5,Casual
121468,0h 18m 24s,7/6/2011 19:44,Bathurst / Queens Quay (Island Airport),7071,7/6/2011 20:03,Bay St / St Joseph St,7026,T01267,,Casual
122160,0h 9m 32s,7/7/2011 7:54,Bay St / St Joseph St,7026,7/7/2011 8:04,Richmond St E / Jarvis St,7050,T01267,M5S2W8,Casual
123260,0h 16m 3s,7/7/2011 16:02,Richmond St E / Jarvis St,7050,7/7/2011 16:18,Madison Ave / Bloor St W,7003,T01267,L4G6L4,Casual
123408,0h 2m 24s,7/7/2011 16:51,Madison Ave / Bloor St W,7003,7/7/2011 16:54,Spadina Ave / Sussex Ave,7074,T01267,M5S2M5,Casual
124627,0h 7m 49s,7/8/2011 7:38,Spadina Ave / Sussex Ave,7074,7/8/2011 7:46,Queen St / Ossington Ave,7035,T01267,M5S 2L3,Subscriber
125356,0h 18m 26s,7/8/2011 12:37,Queen St / Ossington Ave,7035,7/8/2011 12:56,Bathurst / Queens Quay (Island Airport),7071,T01267,,Casual
125430,0h 14m 7s,7/8/2011 13:02,Bathurst / Queens Quay (Island Airport),7071,7/8/2011 13:16,Bremner / Spadina,7073,T01267,,Casual
126067,0h 6m 52s,7/8/2011 17:02,Bremner / Spadina,7073,7/8/2011 17:09,Queen St W / Shaw St,7072,T01267,M5V3Z1,Casual
130303,0h 7m 26s,7/10/2011 11:15,Elizabeth St / Edward St,7012,7/10/2011 11:22,Bay St / Bloor St W,7029,T01267,,Casual
130443,0h 5m 41s,7/10/2011 12:08,Bay St / Bloor St W,7029,7/10/2011 12:14,St George St / Bloor St W,7002,T01267,,Casual
130528,0h 9m 58s,7/10/2011 12:34,St George St / Bloor St W,7002,7/10/2011 12:44,Church St / Monteith St ,7058,T01267,,Casual
130725,0h 30m 9s,7/10/2011 13:45,Church St / Monteith St ,7058,7/10/2011 14:15,Wellington St / Portland St,7011,T01267,,Casual
131398,0h 17m 7s,7/10/2011 17:10,Wellington St / Portland St,7011,7/10/2011 17:27,Queens Quay W / Dan Leckie Way,7075,T01267,,Casual
139840,0h 5m 9s,7/13/2011 20:38,Bay St / Wellesley St W,7030,7/13/2011 20:43,Tech Terminal,7033,T01267,,Casual
143846,0h 6m 23s,7/15/2011 12:06,Tech Terminal,7033,7/15/2011 12:13,Queen St / Ossington Ave,7035,T01267,,Casual
144772,0h 14m 32s,7/15/2011 17:05,Queen St / Ossington Ave,7035,7/15/2011 17:19,Melinda St / Yonge St,7036,T01267,M5C3C5,Casual
145776,0h 8m 51s,7/15/2011 23:50,Melinda St / Yonge St,7036,7/15/2011 23:59,Granby St / Yonge St,7077,T01267,M4Y2X5,Subscriber
145947,0h 9m 7s,7/16/2011 2:15,Granby St / Yonge St,7077,7/16/2011 2:24,Gould St / Mutual St,7028,T01267,,Casual
148074,0h 15m 14s,7/16/2011 20:25,Bathurst St / Dundas St,7037,7/16/2011 20:40,Metro Hall Plaza,7053,T01267,,Casual
152225,0h 14m 37s,7/18/2011 18:01,Metro Hall Plaza,7053,7/18/2011 18:16,Queen St / Ossington Ave,7035,T01267,M5V3V9,Casual
152690,0h 8m 26s,7/18/2011 20:45,Queen St / Ossington Ave,7035,7/18/2011 20:54,Simcoe St / Wellington St W,7057,T01267,M4J 1P6,Casual
153621,0h 4m 2s,7/19/2011 9:21,Simcoe St / Wellington St W,7057,7/19/2011 9:25,King St W / Spadina Ave,7010,T01267,L1N8W,Casual
153819,0h 9m 54s,7/19/2011 10:58,King St W / Spadina Ave,7010,7/19/2011 11:08,Dundas / Yonge St.,7038,T01267,M6K 3R1,Casual
153943,0h 14m 39s,7/19/2011 12:08,Dundas / Yonge St.,7038,7/19/2011 12:23,Jarvis St / Isabella St,7031,T01267,,Casual
154158,0h 21m 16s,7/19/2011 13:19,Jarvis St / Isabella St,7031,7/19/2011 13:41,Queens Quay W / Dan Leckie Way,7075,T01267,L7P4Y4,Subscriber
156205,0h 13m 19s,7/20/2011 7:47,Queens Quay W / Dan Leckie Way,7075,7/20/2011 8:01,Bay St / Albert St,7021,T01267,M5V3M3,Casual
156798,0h 43m 32s,7/20/2011 11:31,Bay St / Albert St,7021,7/20/2011 12:15,University Ave / King St W,7005,T01267,M1W1B1,Casual
156927,0h 5m 34s,7/20/2011 12:36,University Ave / King St W,7005,7/20/2011 12:42,King St W / Spadina Ave,7010,T01267,M5E1A1,Casual
157013,0h 38m 31s,7/20/2011 13:19,King St W / Spadina Ave,7010,7/20/2011 13:57,King St W / Spadina Ave,7010,T01267,M2J3W9,Casual
157944,0h 7m 31s,7/20/2011 18:21,King St W / Spadina Ave,7010,7/20/2011 18:29,Front/Yonge (Hockey Hall of Fame),7048,T01267,L8S 3N1,Casual
162416,0h 16m 33s,7/22/2011 14:31,Front/Yonge (Hockey Hall of Fame),7048,7/22/2011 14:48,Navy Wharf Ct. / Bremner Blvd.,7054,T01267,M4Y1H5,Casual
163243,0h 6m 40s,7/22/2011 18:53,Navy Wharf Ct. / Bremner Blvd.,7054,7/22/2011 18:59,Granby St / Yonge St,7077,T01267,M4Y2J3,Casual
163286,0h 2m 47s,7/22/2011 19:04,Granby St / Yonge St,7077,7/22/2011 19:07,Wellesley St E. / Yonge St,7051,T01267,M4Y1A5,Casual
163416,0h 4m 36s,7/22/2011 19:49,Wellesley St E. / Yonge St,7051,7/22/2011 19:53,Church St / Bloor St E,7034,T01267,M4Y 2G6,Casual
163671,0h 10m 48s,7/22/2011 22:08,Church St / Bloor St E,7034,7/22/2011 22:19,College St / Borden St,7023,T01267,M4W3S5,Casual
163861,0h 22m 57s,7/23/2011 0:49,College St / Borden St,7023,7/23/2011 1:12,King St W / Spadina Ave,7010,T01267,,Casual
163955,0h 39m 10s,7/23/2011 2:33,King St W / Spadina Ave,7010,7/23/2011 3:12,Bremner Blvd / Rees St,7018,T01267,,Casual
164615,3h 12m 8s,7/23/2011 13:17,Bremner Blvd / Rees St,7018,7/23/2011 16:29,Bremner Blvd / Rees St,7018,T01267,,Casual
165375,0h 5m 0s,7/23/2011 16:54,Bremner Blvd / Rees St,7018,7/23/2011 16:59,Front/Yonge (Hockey Hall of Fame),7048,T01267,M5V3W6,Subscriber
166864,0h 9m 53s,7/24/2011 13:59,Front/Yonge (Hockey Hall of Fame),7048,7/24/2011 14:09,Phoebe St / Spadina Ave,7020,T01267,,Casual
167053,0h 16m 21s,7/24/2011 14:48,Phoebe St / Spadina Ave,7020,7/24/2011 15:04,Dundas St / Parliament St,7065,T01267,,Casual
167148,0h 21m 21s,7/24/2011 15:16,Dundas St / Parliament St,7065,7/24/2011 15:37,Queens Quay W / Dan Leckie Way,7075,T01267,,Casual
167221,1h 8m 13s,7/24/2011 15:39,Queens Quay W / Dan Leckie Way,7075,7/24/2011 16:47,Queens Quay W / Dan Leckie Way,7075,T01267,,Casual
167591,3h 31m 52s,7/24/2011 17:29,Queens Quay W / Dan Leckie Way,7075,7/24/2011 21:01,Queens Quay W / Dan Leckie Way,7075,T01267,,Casual
169572,0h 10m 54s,7/25/2011 16:47,Queens Quay W / Dan Leckie Way,7075,7/25/2011 16:58,Temperance St / Yonge St,7019,T01267,M5V 1B7,Casual
169727,0h 2m 42s,7/25/2011 17:19,Temperance St / Yonge St,7019,7/25/2011 17:22,Bay St / Albert St,7021,T01267,M5V 1B7,Casual
169794,0h 25m 52s,7/25/2011 17:38,Bay St / Albert St,7021,7/25/2011 18:04,Ft. York / Capreol Crt.,7000,T01267,,Casual
172731,0h 9m 4s,7/26/2011 18:25,Queen St / Ossington Ave,7035,7/26/2011 18:34,Simcoe St / Wellington St W,7057,T01267,L1T 2M4,Casual
173339,0h 3m 33s,7/26/2011 22:26,Simcoe St / Wellington St W,7057,7/26/2011 22:30,York St / Queens Quay W,7076,T01267,M4V 2H4,Casual
173615,0h 5m 37s,7/27/2011 7:50,York St / Queens Quay W,7076,7/27/2011 7:56,Simcoe St / Wellington St W,7057,T01267,M4V 2H4,Casual
178051,0h 0m 51s,7/28/2011 23:17,Spadina Ave / Sussex Ave,7074,7/28/2011 23:17,Spadina Ave / Sussex Ave,7074,T01267,M5J2Y2,Casual
180054,0h 20m 39s,7/29/2011 21:05,Spadina Ave / Sussex Ave,7074,7/29/2011 21:26,Bremner / Spadina,7073,T01267,M5V3K8,Subscriber
183405,23h 12m 57s,7/31/2011 14:07,Bremner / Spadina,7073,8/1/2011 13:20,Bremner / Spadina,7073,T01267,,Casual
185368,2h 41m 1s,8/1/2011 13:31,Bremner / Spadina,7073,8/1/2011 16:12,Queens Quay W / Dan Leckie Way,7075,T01267,,Casual
185971,0h 17m 39s,8/1/2011 16:49,Queens Quay W / Dan Leckie Way,7075,8/1/2011 17:07,King St W / Spadina Ave,7010,T01267,,Casual
186962,0h 11m 11s,8/2/2011 8:14,Ted Rogers Way / Bloor St E,7025,8/2/2011 8:25,Bloor St / Brunswick Ave,7061,T01267,,Casual
192678,0h 10m 58s,8/4/2011 18:02,St George St / Bloor St W,7002,8/4/2011 18:13,Bay St / Albert St,7021,T01267,M6L 1K8,Casual
192820,0h 14m 12s,8/4/2011 18:39,Bay St / Albert St,7021,8/4/2011 18:53,King St W / Spadina Ave,7010,T01267,,Casual
192888,0h 18m 28s,8/4/2011 18:59,King St W / Spadina Ave,7010,8/4/2011 19:18,Bay St / Bloor St W,7029,T01267,ON,Casual
193018,0h 0m 19s,8/4/2011 19:50,Bay St / Bloor St W,7029,8/4/2011 19:50,Bay St / Bloor St W,7029,T01267,M6K 3S1,Casual
193111,0h 5m 21s,8/4/2011 20:26,Bay St / Bloor St W,7029,8/4/2011 20:31,Bloor St / Brunswick Ave,7061,T01267,M5S 2J3,Subscriber
194757,0h 5m 24s,8/5/2011 15:02,Bloor St / Brunswick Ave,7061,8/5/2011 15:08,Queens Park / Bloor St W,7063,T01267,,Casual
194818,0h 15m 16s,8/5/2011 15:29,Queens Park / Bloor St W,7063,8/5/2011 15:44,Bloor St / Brunswick Ave,7061,T01267,,Casual
195690,0h 21m 21s,8/5/2011 19:43,Bloor St / Brunswick Ave,7061,8/5/2011 20:04,King St E / Jarvis St,7009,T01267,M5E1W5,Casual
196008,0h 5m 52s,8/5/2011 22:33,King St E / Jarvis St,7009,8/5/2011 22:39,University Ave / King St W,7005,T01267,,Casual
198057,2h 12m 24s,8/6/2011 21:26,University Ave / King St W,7005,8/6/2011 23:38,University Ave / King St W,7005,T01267,,Casual
202937,0h 47m 25s,8/9/2011 18:02,Queens Park / Bloor St W,7063,8/9/2011 18:49,Madison Ave / Bloor St W,7003,T01267,,Casual
203485,0h 12m 12s,8/9/2011 22:10,Madison Ave / Bloor St W,7003,8/9/2011 22:22,Front St W / Blue Jays Way,7059,T01267,M5V3S2,Casual
203670,0h 12m 12s,8/10/2011 7:11,Front St W / Blue Jays Way,7059,8/10/2011 7:23,Elizabeth St / Edward St,7012,T01267,M5G 0B1,Subscriber
203991,0h 11m 29s,8/10/2011 8:55,Elizabeth St / Edward St,7012,8/10/2011 9:06,Queen St / Ossington Ave,7035,T01267,N1L1N2,Casual
205090,0h 8m 36s,8/10/2011 17:01,Queen St / Ossington Ave,7035,8/10/2011 17:10,Spadina Ave / Sussex Ave,7074,T01267,M5S3L1,Subscriber
208741,0h 13m 19s,8/12/2011 1:52,Bay St / Bloor St W,7029,8/12/2011 2:05,King St W / Spadina Ave,7010,T01267,M5V 3T9,Casual
208992,0h 10m 30s,8/12/2011 8:35,College St / Major St,7078,8/12/2011 8:46,Edward St / Yonge St,7041,T01267,M5S 2P2,Casual
210370,0h 7m 18s,8/12/2011 17:05,Edward St / Yonge St,7041,8/12/2011 17:12,Queen St / Portland St,7049,T01267,L6K3Y7,Casual
213102,0h 11m 26s,8/13/2011 18:42,Queen St / Portland St,7049,8/13/2011 18:53,Elizabeth St / Edward St,7012,T01267,M5T 3L2,Casual
214216,0h 23m 40s,8/14/2011 12:22,Edward St / Yonge St,7041,8/14/2011 12:45,Queens Park / Bloor St W,7063,T01267,,Casual
214277,0h 22m 56s,8/14/2011 12:50,Queens Park / Bloor St W,7063,8/14/2011 13:13,Simcoe St / Dundas St W,7039,T01267,,Casual
215658,0h 3m 56s,8/15/2011 8:25,Simcoe St / Dundas St W,7039,8/15/2011 8:29,University Ave / King St W,7005,T01267,M5T 2-Y5,Casual
219457,0h 17m 16s,8/16/2011 18:25,University Ave / King St W,7005,8/16/2011 18:42,College St / Major St,7078,T01267,M6J2K8,Subscriber
219741,0h 7m 20s,8/16/2011 20:15,College St / Major St,7078,8/16/2011 20:22,Spadina Ave / Sussex Ave,7074,T01267,,Casual
219850,0h 11m 42s,8/16/2011 21:20,Spadina Ave / Sussex Ave,7074,8/16/2011 21:32,Augusta Ave / Dundas St W,7032,T01267,,Casual
219910,0h 13m 14s,8/16/2011 21:54,Augusta Ave / Dundas St W,7032,8/16/2011 22:07,Bremner / Spadina,7073,T01267,M5V3Y3,Subscriber
220254,0h 8m 10s,8/17/2011 7:35,Bremner / Spadina,7073,8/17/2011 7:43,25 York St,7070,T01267,M5V3Z1,Subscriber
221409,0h 6m 22s,8/17/2011 15:16,25 York St,7070,8/17/2011 15:22,Lower Jarvis St / The Esplanade,7001,T01267,M5J 0A1,Casual
221647,0h 7m 35s,8/17/2011 16:32,Lower Jarvis St / The Esplanade,7001,8/17/2011 16:39,Gerrard St E / Church St,7079,T01267,M5B 2E8,Subscriber
222060,0h 6m 18s,8/17/2011 18:02,Gerrard St E / Church St,7079,8/17/2011 18:08,Simcoe St / Dundas St W,7039,T01267,M5T1V2,Casual
222146,0h 8m 54s,8/17/2011 18:20,Simcoe St / Dundas St W,7039,8/17/2011 18:29,Richmond St E / Jarvis St,7050,T01267,M5A4S7,Casual
222466,0h 7m 1s,8/17/2011 20:19,Richmond St E / Jarvis St,7050,8/17/2011 20:26,Granby St / Yonge St,7077,T01267,M5C 3H8,Casual
224912,0h 2m 6s,8/18/2011 21:09,Granby St / Yonge St,7077,8/18/2011 21:11,Bay St / College St,7006,T01267,,Casual
224940,0h 11m 11s,8/18/2011 21:38,Bay St / College St,7006,8/18/2011 21:49,Front/Yonge (Hockey Hall of Fame),7048,T01267,M4Y1A5,Casual
