ID,Duration,Start date,Start Station,Start terminal,End date,End Station,End terminal,Bike#,Zip Code,Subscription Type
12,0h 15m 22s,5/3/2011 12:27,Dundas / Yonge St.,7038,5/3/2011 12:42,College St / Borden St,7023,T01468,,Casual
86,0h 8m 24s,5/3/2011 22:07,25 York St,7070,5/3/2011 22:15,College St / Borden St,7023,T01062,M5V3T5,Casual
367,0h 4m 50s,5/4/2011 16:36,Euclid Ave / Bloor St,7040,5/4/2011 16:41,College St / Borden St,7023,T01791,L4B 4H1,Casual
447,1h 44m 56s,5/4/2011 17:32,College St / Borden St,7023,5/4/2011 19:17,College St / Borden St,7023,T01791,,Casual
605,0h 3m 22s,5/4/2011 19:57,Bay St / Bloor St W,7029,5/4/2011 20:00,College St / Borden St,7023,T01048,M5V3T5,Casual
745,0h 7m 26s,5/4/2011 23:53,Madison Ave / Bloor St W,7003,5/5/2011 0:00,College St / Borden St,7023,T01791,,Casual
834,0h 7m 37s,5/5/2011 8:48,St George St / Bloor St W,7002,5/5/2011 8:57,College St / Borden St,7023,T01868,,Casual
982,0h 9m 55s,5/5/2011 12:29,Huron St / Harbord St ,7024,5/5/2011 12:39,College St / Borden St,7023,T01162,,Casual
996,0h 12m 49s,5/5/2011 12:40,Gould St / Mutual St,7028,5/5/2011 12:53,College St / Borden St,7023,T01023,,Casual
1001,0h 8m 1s,5/5/2011 12:43,Bay St / Bloor St W,7029,5/5/2011 12:51,College St / Borden St,7023,T01091,M4Y2X6,Casual
1155,0h 2m 0s,5/5/2011 14:52,Church St / Monteith St ,7058,5/5/2011 14:54,College St / Borden St,7023,T01629,M5R1T9,Casual
1161,0h 3m 0s,5/5/2011 15:05,Navy Wharf Ct. / Bremner Blvd.,7054,5/5/2011 15:08,College St / Borden St,7023,T02008,M6H 3E2,Subscriber
1212,0h 0m 5s,5/5/2011 15:52,College St / Borden St,7023,5/5/2011 15:52,College St / Borden St,7023,T02008,M4Y 2V6,Casual
1356,0h 6m 44s,5/5/2011 17:39,Bloor St / Brunswick Ave,7061,5/5/2011 17:46,College St / Borden St,7023,T01718,M6P4J6,Casual
1385,4h 26m 12s,5/5/2011 18:03,Dundas / Yonge St.,7038,5/5/2011 22:29,College St / Borden St,7023,T01128,M6K 1P9,Subscriber
1605,0h 5m 23s,5/5/2011 20:54,Jarvis St / Isabella St,7031,5/5/2011 20:59,College St / Borden St,7023,T01867,,Casual
1935,0h 11m 26s,5/6/2011 11:08,Madison Ave / Bloor St W,7003,5/6/2011 11:20,College St / Borden St,7023,T01483,M5R1T9,Casual
2173,0h 28m 1s,5/6/2011 16:15,King St W / Spadina Ave,7010,5/6/2011 16:43,College St / Borden St,7023,T01804,,Casual
2291,0h 5m 41s,5/6/2011 18:32,Euclid Ave / Bloor St,7040,5/6/2011 18:38,College St / Borden St,7023,T01395,M4Y 2W4,Casual
2417,0h 20m 43s,5/6/2011 21:12,Queen St / Ossington Ave,7035,5/6/2011 21:32,College St / Borden St,7023,T01828,M5S2B3,Casual
2504,0h 9m 12s,5/6/2011 23:51,Queen St / Ossington Ave,7035,5/7/2011 0:00,College St / Borden St,7023,T01625,M4Y1R9,Casual
2678,0h 7m 30s,5/7/2011 10:53,Bathurst St / Dundas St,7037,5/7/2011 11:01,College St / Borden St,7023,T01002,,Casual
2763,0h 6m 58s,5/7/2011 11:55,Edward St / Yonge St,7041,5/7/2011 12:02,College St / Borden St,7023,T01135,,Casual
2981,0h 27m 16s,5/7/2011 13:36,Edward St / Yonge St,7041,5/7/2011 14:04,College St / Borden St,7023,T01605,,Casual
2982,0h 26m 31s,5/7/2011 13:37,Edward St / Yonge St,7041,5/7/2011 14:04,College St / Borden St,7023,T01511,,Casual
3066,0h 24m 22s,5/7/2011 14:18,University Ave / King St W,7005,5/7/2011 14:43,College St / Borden St,7023,T01561,,Casual
3078,0h 23m 6s,5/7/2011 14:20,University Ave / King St W,7005,5/7/2011 14:43,College St / Borden St,7023,T01240,,Casual
3175,0h 12m 41s,5/7/2011 14:52,Spadina Ave / Sussex Ave,7074,5/7/2011 15:05,College St / Borden St,7023,T01005,,Casual
3199,0h 18m 49s,5/7/2011 15:03,Augusta Ave / Dundas St W,7032,5/7/2011 15:22,College St / Borden St,7023,T01733,,Casual
3342,4h 3m 2s,5/7/2011 16:02,Church St / Monteith St ,7058,5/7/2011 20:05,College St / Borden St,7023,T01628,,Casual
3369,3h 55m 23s,5/7/2011 16:10,Church St / Monteith St ,7058,5/7/2011 20:05,College St / Borden St,7023,T01445,,Casual
3410,3h 40m 59s,5/7/2011 16:25,Granby St / Yonge St,7077,5/7/2011 20:06,College St / Borden St,7023,T01770,,Casual
3444,3h 27m 34s,5/7/2011 16:38,Dundas / Yonge St.,7038,5/7/2011 20:05,College St / Borden St,7023,T01390,,Casual
3579,0h 10m 37s,5/7/2011 17:42,Elizabeth St / Edward St,7012,5/7/2011 17:52,College St / Borden St,7023,T01246,,Casual
3577,0h 10m 49s,5/7/2011 17:42,Elizabeth St / Edward St,7012,5/7/2011 17:52,College St / Borden St,7023,T01188,,Casual
3625,0h 8m 43s,5/7/2011 18:08,Dundas / Yonge St.,7038,5/7/2011 18:17,College St / Borden St,7023,T01885,,Casual
3662,0h 23m 2s,5/7/2011 18:31,Simcoe St / Queen St W,7022,5/7/2011 18:54,College St / Borden St,7023,T01832,,Casual
3680,0h 16m 17s,5/7/2011 18:38,Princess Ave / Adelaide St,7060,5/7/2011 18:54,College St / Borden St,7023,T01147,,Casual
3682,0h 9m 18s,5/7/2011 18:39,Sherbourne / Carlton (Allan Gardens),7014,5/7/2011 18:48,College St / Borden St,7023,T01011,M5C 2X4,Casual
