ID,Duration,Start date,Start Station,Start terminal,End date,End Station,End terminal,Bike#,Zip Code,Subscription Type
1239,0h 25m 12s,5/5/2011 16:22,Sherbourne / Carlton (Allan Gardens),7014,5/5/2011 16:47,Sherbourne / Carlton (Allan Gardens),7014,T01886,,Casual
1885,0h 9m 11s,5/6/2011 9:49,Sherbourne / Carlton (Allan Gardens),7014,5/6/2011 9:58,Bathurst / Queens Quay (Island Airport),7071,T01886,M5B 2R9,Casual
2010,3h 50m 57s,5/6/2011 13:03,Bathurst / Queens Quay (Island Airport),7071,5/6/2011 16:54,Widmer St / Adelaide St ,7017,T01886,,Casual
2527,2h 35m 10s,5/7/2011 1:01,Widmer St / Adelaide St ,7017,5/7/2011 3:36,King St W / Spadina Ave,7010,T01886,,Casual
2571,0h 11m 48s,5/7/2011 4:14,King St W / Spadina Ave,7010,5/7/2011 4:26,Widmer St / Adelaide St ,7017,T01886,,Casual
3845,0h 13m 31s,5/7/2011 20:58,Widmer St / Adelaide St ,7017,5/7/2011 21:12,Church St / Alexander St,7044,T01886,M4Y 3C5,Casual
4252,2h 11m 21s,5/8/2011 10:47,Church St / Alexander St,7044,5/8/2011 12:59,Church St / Alexander St,7044,T01886,,Casual
4456,0h 32m 34s,5/8/2011 12:59,Church St / Alexander St,7044,5/8/2011 13:32,Scott St / The Esplanade,7013,T01886,,Casual
5053,0h 16m 11s,5/8/2011 16:45,Scott St / The Esplanade,7013,5/8/2011 17:01,Front St W / Blue Jays Way,7059,T01886,,Casual
5125,0h 15m 2s,5/8/2011 17:20,Front St W / Blue Jays Way,7059,5/8/2011 17:35,Queen St / Ossington Ave,7035,T01886,,Casual
6064,0h 5m 48s,5/9/2011 17:11,Queen St / Ossington Ave,7035,5/9/2011 17:17,Phoebe St / Spadina Ave,7020,T01886,M6H293,Casual
6119,0h 8m 11s,5/9/2011 17:37,Phoebe St / Spadina Ave,7020,5/9/2011 17:46,Euclid Ave / Bloor St,7040,T01886,,Casual
6149,0h 25m 56s,5/9/2011 17:47,Euclid Ave / Bloor St,7040,5/9/2011 18:13,Bathurst / Queens Quay (Island Airport),7071,T01886,,Casual
6276,0h 15m 57s,5/9/2011 18:57,Bathurst / Queens Quay (Island Airport),7071,5/9/2011 19:13,Queens Park / Bloor St W,7063,T01886,M4Y1R9,Casual
