ID,Duration,Start date,Start Station,Start terminal,End date,End Station,End terminal,Bike#,Zip Code,Subscription Type
11835,0h 4m 49s,5/16/2011 10:15,Bloor St / Brunswick Ave,7061,5/16/2011 10:20,Elizabeth St / Edward St,7012,T01840,M5V3V2,Casual
11892,0h 5m 50s,5/16/2011 14:07,Elizabeth St / Edward St,7012,5/16/2011 14:13,Bay St / College St,7006,T01840,,Casual
14508,0h 13m 51s,5/19/2011 17:38,Bay St / College St,7006,5/19/2011 17:52,King St W / Spadina Ave,7010,T01840,M5V 2W9,Subscriber
14641,0h 7m 12s,5/19/2011 18:24,King St W / Spadina Ave,7010,5/19/2011 18:31,Queen St W / Shaw St,7072,T01840,M4C5J6,Casual
19137,0h 6m 51s,5/21/2011 18:31,Queen St W / Shaw St,7072,5/21/2011 18:38,Princess Ave / Adelaide St,7060,T01840,,Casual
21003,0h 37m 17s,5/22/2011 17:38,Gould St / Mutual St,7028,5/22/2011 18:16,York St / Queens Quay W,7076,T01840,,Casual
21187,0h 5m 32s,5/22/2011 18:28,York St / Queens Quay W,7076,5/22/2011 18:34,Dockside Dr / Queens Quay E.,7068,T01840,,Casual
21279,0h 26m 28s,5/22/2011 18:58,Dockside Dr / Queens Quay E.,7068,5/22/2011 19:25,Front St W / Blue Jays Way,7059,T01840,,Casual
22787,0h 9m 21s,5/23/2011 15:48,King St W / Bay St,7015,5/23/2011 15:57,Dundas / Yonge St.,7038,T01840,,Casual
22858,0h 13m 53s,5/23/2011 16:13,Dundas / Yonge St.,7038,5/23/2011 16:27,Queen St W / Shaw St,7072,T01840,,Casual
22960,1h 10m 17s,5/23/2011 16:41,Queen St W / Shaw St,7072,5/23/2011 17:51,Queen St W / Shaw St,7072,T01840,,Casual
25287,0h 3m 39s,5/25/2011 8:48,Queen St W / Shaw St,7072,5/25/2011 8:51,Widmer St / Adelaide St ,7017,T01840,M5T 2Y4,Casual
25361,0h 11m 20s,5/25/2011 9:14,Widmer St / Adelaide St ,7017,5/25/2011 9:25,College St / Borden St,7023,T01840,,Casual
25645,0h 16m 50s,5/25/2011 12:49,College St / Borden St,7023,5/25/2011 13:06,College St / Major St,7078,T01840,,Casual
28985,0h 11m 59s,5/27/2011 23:23,Queen St / Ossington Ave,7035,5/27/2011 23:35,Bay St / Albert St,7021,T01840,,Casual
29090,5h 47m 42s,5/28/2011 6:01,Bay St / Albert St,7021,5/28/2011 11:49,Madison Ave / Bloor St W,7003,T01840,,Casual
29433,0h 6m 37s,5/28/2011 13:08,Madison Ave / Bloor St W,7003,5/28/2011 13:15,College St / Major St,7078,T01840,M6G 2A8,Casual
31525,0h 15m 18s,5/29/2011 13:50,College St / Major St,7078,5/29/2011 14:06,Bay St / Albert St,7021,T01840,,Casual
31921,0h 15m 43s,5/29/2011 16:08,Bay St / Albert St,7021,5/29/2011 16:23,Front St W / Blue Jays Way,7059,T01840,M5V3S1,Subscriber
32390,0h 29m 45s,5/29/2011 20:08,Front St W / Blue Jays Way,7059,5/29/2011 20:38,Queens Quay W / Dan Leckie Way,7075,T01840,,Casual
38209,0h 21m 40s,6/1/2011 17:57,University Ave / Gerrard St W,7047,6/1/2011 18:18,King St W / Spadina Ave,7010,T01840,L7M3K7,Casual
38360,0h 12m 11s,6/1/2011 18:52,King St W / Spadina Ave,7010,6/1/2011 19:04,Lower Simcoe St / Lakeshore Blvd W,7043,T01840,M5J2X1,Subscriber
39194,0h 11m 37s,6/2/2011 9:16,Lower Simcoe St / Lakeshore Blvd W,7043,6/2/2011 9:28,Simcoe St / Dundas St W,7039,T01840,M5J2S2,Subscriber
40892,0h 12m 20s,6/3/2011 2:43,Simcoe St / Dundas St W,7039,6/3/2011 2:56,Madison Ave / Bloor St W,7003,T01840,,Casual
40917,0h 9m 36s,6/3/2011 7:07,Madison Ave / Bloor St W,7003,6/3/2011 7:17,Bathurst / Queens Quay (Island Airport),7071,T01840,M5R 2W9,Casual
41246,0h 11m 5s,6/3/2011 9:39,Bathurst / Queens Quay (Island Airport),7071,6/3/2011 9:50,25 York St,7070,T01840,,Casual
41632,0h 10m 54s,6/3/2011 13:04,25 York St,7070,6/3/2011 13:15,Queen St W / Spadina Ave,7069,T01840,,Casual
42339,0h 8m 46s,6/3/2011 17:33,Queen St W / Spadina Ave,7069,6/3/2011 17:42,King St W / Bay St,7015,T01840,L4J0E9,Casual
42723,0h 10m 46s,6/3/2011 19:43,King St W / Bay St,7015,6/3/2011 19:54,Bremner Blvd / Rees St,7018,T01840,,Casual
