ID,Duration,Start date,Start Station,Start terminal,End date,End Station,End terminal,Bike#,Zip Code,Subscription Type
955,0h 10m 2s,5/5/2011 11:56,Church St / Alexander St,7044,5/5/2011 12:06,Bathurst / Queens Quay (Island Airport),7071,T01732,M5A 2L1,Casual
2680,0h 4m 42s,5/7/2011 10:54,Ft. York / Capreol Crt.,7000,5/7/2011 10:59,Yonge St. / Lakeshore Ave. E.,7067,T01732,M5J2R9,Casual
2827,0h 56m 33s,5/7/2011 12:27,Yonge St. / Lakeshore Ave. E.,7067,5/7/2011 13:24,Lower Jarvis St / The Esplanade,7001,T01732,,Casual
3039,0h 4m 11s,5/7/2011 14:07,Lower Jarvis St / The Esplanade,7001,5/7/2011 14:11,Dockside Dr / Queens Quay E.,7068,T01732,M5C 2A3,Casual
3472,0h 23m 1s,5/7/2011 16:48,Dockside Dr / Queens Quay E.,7068,5/7/2011 17:11,Dockside Dr / Queens Quay E.,7068,T01732,,Casual
3552,0h 18m 29s,5/7/2011 17:22,Dockside Dr / Queens Quay E.,7068,5/7/2011 17:40,Simcoe St / Dundas St W,7039,T01732,,Casual
3589,0h 19m 49s,5/7/2011 17:47,Simcoe St / Dundas St W,7039,5/7/2011 18:07,Bloor St / Brunswick Ave,7061,T01732,,Casual
3640,0h 15m 45s,5/7/2011 18:13,Bloor St / Brunswick Ave,7061,5/7/2011 18:29,Madison Ave / Bloor St W,7003,T01732,,Casual
3777,0h 8m 45s,5/7/2011 19:47,Madison Ave / Bloor St W,7003,5/7/2011 19:56,Simcoe St / Dundas St W,7039,T01732,,Casual
3837,0h 26m 5s,5/7/2011 20:47,Simcoe St / Dundas St W,7039,5/7/2011 21:13,Bathurst / Queens Quay (Island Airport),7071,T01732,,Casual
3907,0h 1m 13s,5/7/2011 22:10,Bathurst / Queens Quay (Island Airport),7071,5/7/2011 22:12,Bathurst / Queens Quay (Island Airport),7071,T01732,M5T3L7,Casual
4206,8h 59m 42s,5/8/2011 10:21,Bathurst / Queens Quay (Island Airport),7071,5/8/2011 19:21,Queens Quay W / Dan Leckie Way,7075,T01732,,Casual
5456,0h 22m 49s,5/8/2011 21:36,Queens Quay W / Dan Leckie Way,7075,5/8/2011 21:58,Phoebe St / Spadina Ave,7020,T01732,,Casual
5646,1h 54m 1s,5/9/2011 9:34,Phoebe St / Spadina Ave,7020,5/9/2011 11:28,Princess Ave / Adelaide St,7060,T01732,,Casual
6330,0h 16m 54s,5/9/2011 19:38,Ted Rogers Way / Bloor St E,7025,5/9/2011 19:55,Lower Jarvis St / The Esplanade,7001,T01732,,Casual
7222,0h 26m 13s,5/10/2011 17:27,University Ave / King St W,7005,5/10/2011 17:54,Ft. York / Capreol Crt.,7000,T01732,,Casual
7275,0h 13m 49s,5/10/2011 17:59,Ft. York / Capreol Crt.,7000,5/10/2011 18:13,Ft. York / Capreol Crt.,7000,T01732,,Casual
7337,0h 24m 23s,5/10/2011 18:32,Ft. York / Capreol Crt.,7000,5/10/2011 18:57,King St W / Spadina Ave,7010,T01732,,Casual
7401,0h 22m 51s,5/10/2011 19:36,King St W / Spadina Ave,7010,5/10/2011 19:59,Phoebe St / Spadina Ave,7020,T01732,,Casual
7477,0h 20m 16s,5/10/2011 21:19,Phoebe St / Spadina Ave,7020,5/10/2011 21:39,Scott St / The Esplanade,7013,T01732,,Casual
7893,0h 7m 5s,5/11/2011 13:06,Queen St / Ossington Ave,7035,5/11/2011 13:13,St George St / Bloor St W,7002,T01732,,Casual
15519,0h 6m 7s,5/20/2011 10:24,Queen St / Ossington Ave,7035,5/20/2011 10:30,Bay St / College St,7006,T01732,,Casual
15563,0h 4m 31s,5/20/2011 11:24,Bay St / College St,7006,5/20/2011 11:29,Queen St / Ossington Ave,7035,T01732,,Casual
15687,0h 17m 3s,5/20/2011 12:48,Queen St / Ossington Ave,7035,5/20/2011 13:06,Madison Ave / Bloor St W,7003,T01732,,Casual
15865,0h 30m 40s,5/20/2011 14:29,Madison Ave / Bloor St W,7003,5/20/2011 15:00,Madison Ave / Bloor St W,7003,T01732,,Casual
15923,0h 31m 3s,5/20/2011 15:10,Madison Ave / Bloor St W,7003,5/20/2011 15:41,Queen St / Ossington Ave,7035,T01732,,Casual
15995,0h 28m 17s,5/20/2011 15:47,Queen St / Ossington Ave,7035,5/20/2011 16:15,Dundas / Yonge St.,7038,T01732,,Casual
16217,0h 4m 3s,5/20/2011 17:25,Dundas / Yonge St.,7038,5/20/2011 17:29,Temperance St / Yonge St,7019,T01732,M5V3Z1,Subscriber
16268,0h 10m 42s,5/20/2011 17:38,Temperance St / Yonge St,7019,5/20/2011 17:48,King St W / Spadina Ave,7010,T01732,M5V3Z1,Subscriber
16412,1h 1m 55s,5/20/2011 18:37,King St W / Spadina Ave,7010,5/20/2011 19:39,Queen St / Portland St,7049,T01732,,Casual
16574,0h 23m 2s,5/20/2011 19:51,Queen St / Portland St,7049,5/20/2011 20:14,Metro Hall Plaza,7053,T01732,,Casual
16742,0h 27m 2s,5/20/2011 21:40,Metro Hall Plaza,7053,5/20/2011 22:07,Church St / Bloor St E,7034,T01732,M4M3N6,Casual
20097,3h 23m 33s,5/22/2011 10:38,Jarvis St / Carleton St,7055,5/22/2011 14:01,Bremner Blvd / Rees St,7018,T01732,,Casual
20881,1h 49m 12s,5/22/2011 16:54,Bremner Blvd / Rees St,7018,5/22/2011 18:43,Bremner Blvd / Rees St,7018,T01732,,Casual
21231,0h 7m 49s,5/22/2011 18:45,Bremner Blvd / Rees St,7018,5/22/2011 18:53,Melinda St / Yonge St,7036,T01732,,Casual
21340,0h 36m 47s,5/22/2011 19:15,Melinda St / Yonge St,7036,5/22/2011 19:52,Madison Ave / Bloor St W,7003,T01732,,Casual
21606,4h 4m 13s,5/22/2011 21:23,Madison Ave / Bloor St W,7003,5/23/2011 1:27,Spadina Ave / Sussex Ave,7074,T01732,,Casual
21933,1h 54m 5s,5/23/2011 1:52,Spadina Ave / Sussex Ave,7074,5/23/2011 3:46,Madison Ave / Bloor St W,7003,T01732,,Casual
22367,0h 14m 34s,5/23/2011 13:02,Madison Ave / Bloor St W,7003,5/23/2011 13:16,Queen St W / Shaw St,7072,T01732,,Casual
22719,0h 9m 29s,5/23/2011 15:25,Queen St W / Shaw St,7072,5/23/2011 15:35,Front St W / Blue Jays Way,7059,T01732,,Casual
22817,0h 21m 11s,5/23/2011 15:57,Front St W / Blue Jays Way,7059,5/23/2011 16:18,St George St / Bloor St W,7002,T01732,,Casual
23369,0h 5m 43s,5/23/2011 21:03,St George St / Bloor St W,7002,5/23/2011 21:09,Bay St / Bloor St W,7029,T01732,M4Y0A2,Casual
23367,0h 0m 6s,5/23/2011 21:03,St George St / Bloor St W,7002,5/23/2011 21:03,St George St / Bloor St W,7002,T01732,M4Y0A2,Casual
23541,0h 13m 28s,5/24/2011 7:28,Bay St / Bloor St W,7029,5/24/2011 7:41,King St E / Jarvis St,7009,T01732,M5S2W8,Casual
23941,0h 14m 49s,5/24/2011 12:20,King St E / Jarvis St,7009,5/24/2011 12:35,Bay St / College St,7006,T01732,M1L1H5,Subscriber
23970,0h 5m 30s,5/24/2011 12:35,Bay St / College St,7006,5/24/2011 12:41,Navy Wharf Ct. / Bremner Blvd.,7054,T01732,M4Y 1H9,Casual
25123,0h 2m 41s,5/25/2011 6:27,Navy Wharf Ct. / Bremner Blvd.,7054,5/25/2011 6:30,Church St / Bloor St E,7034,T01732,M4Y 1H5,Casual
25497,1h 20m 26s,5/25/2011 11:13,Church St / Bloor St E,7034,5/25/2011 12:33,College St / Major St,7078,T01732,M4Y 1K2,Casual
25620,0h 7m 6s,5/25/2011 12:36,College St / Major St,7078,5/25/2011 12:43,Edward St / Yonge St,7041,T01732,M4J2C2,Casual
26114,0h 8m 4s,5/25/2011 17:20,Edward St / Yonge St,7041,5/25/2011 17:28,Queen St / Portland St,7049,T01732,M5T1B8,Casual
26474,0h 6m 4s,5/26/2011 2:42,University Ave / Gerrard St W,7047,5/26/2011 2:48,Jarvis St / Carleton St,7055,T01732,M4X 1P4,Casual
26494,0h 7m 46s,5/26/2011 6:53,Jarvis St / Carleton St,7055,5/26/2011 7:00,Scott St / The Esplanade,7013,T01732,M4X 1X2,Subscriber
26734,0h 4m 30s,5/26/2011 12:36,Scott St / The Esplanade,7013,5/26/2011 12:41,Bond St / Queen St E,7045,T01732,M4M2L1,Casual
27209,0h 4m 37s,5/26/2011 17:25,Bond St / Queen St E,7045,5/26/2011 17:29,Scott St / The Esplanade,7013,T01732,M4M2L1,Casual
29563,0h 51m 1s,5/28/2011 14:11,Scott St / The Esplanade,7013,5/28/2011 15:02,Scott St / The Esplanade,7013,T01732,M5E1A5,Subscriber
29935,1h 42m 49s,5/28/2011 16:05,Scott St / The Esplanade,7013,5/28/2011 17:48,Scott St / The Esplanade,7013,T01732,,Casual
30615,0h 9m 47s,5/28/2011 20:24,Scott St / The Esplanade,7013,5/28/2011 20:34,York St / Queens Quay W,7076,T01732,M5G 2G4,Casual
30680,0h 14m 52s,5/28/2011 21:02,York St / Queens Quay W,7076,5/28/2011 21:17,Metro Hall Plaza,7053,T01732,,Casual
31825,0h 18m 27s,5/29/2011 15:30,Metro Hall Plaza,7053,5/29/2011 15:49,King St E / Jarvis St,7009,T01732,,Casual
32243,0h 23m 19s,5/29/2011 18:15,King St E / Jarvis St,7009,5/29/2011 18:38,College St / Major St,7078,T01732,,Casual
