ID,Duration,Start date,Start Station,Start terminal,End date,End Station,End terminal,Bike#,Zip Code,Subscription Type
1206927,0h 0m 0s,1/16/2013 14:38,Demo Toronto 1,Demo Toronto 1,1/16/2013 14:38,Demo Toronto 1,Demo Toronto 1,a777,H8T3J1,Subscriber
1206950,0h 0m 7s,1/16/2013 15:05,Demo Toronto 1,Demo Toronto 1,1/16/2013 15:05,Demo Toronto 1,Demo Toronto 1,a777,H8T3J1,Subscriber
1208210,0h 0m 4s,1/17/2013 10:23,Demo Toronto 1,Demo Toronto 1,1/17/2013 10:23,Demo Toronto 1,Demo Toronto 1,a777,H8T3J1,Subscriber
1208211,0h 0m 11s,1/17/2013 10:24,Demo Toronto 1,Demo Toronto 1,1/17/2013 10:24,Demo Toronto 1,Demo Toronto 1,a777,H8T3J1,Subscriber
1208220,0h 0m 6s,1/17/2013 10:27,Demo Toronto 1,Demo Toronto 1,1/17/2013 10:27,Demo Toronto 1,Demo Toronto 1,a777,H8T3J1,Subscriber
1208219,0h 0m 4s,1/17/2013 10:27,Demo Toronto 1,Demo Toronto 1,1/17/2013 10:27,Demo Toronto 1,Demo Toronto 1,a777,H8T3J1,Subscriber
1208246,0h 0m 4s,1/17/2013 10:39,Demo Toronto 1,Demo Toronto 1,1/17/2013 10:40,Demo Toronto 1,Demo Toronto 1,a777,H8T3J1,Subscriber
1208271,0h 0m 15s,1/17/2013 10:58,Demo Toronto 1,Demo Toronto 1,1/17/2013 10:59,Demo Toronto 1,Demo Toronto 1,a777,H8T3J1,Subscriber
1208266,0h 0m 7s,1/17/2013 10:58,Demo Toronto 1,Demo Toronto 1,1/17/2013 10:58,Demo Toronto 1,Demo Toronto 1,a777,H8T3J1,Subscriber
1208278,0h 0m 9s,1/17/2013 10:59,Demo Toronto 1,Demo Toronto 1,1/17/2013 11:00,Demo Toronto 1,Demo Toronto 1,a777,H8T3J1,Subscriber
1208273,0h 0m 10s,1/17/2013 10:59,Demo Toronto 1,Demo Toronto 1,1/17/2013 10:59,Demo Toronto 1,Demo Toronto 1,a777,H8T3J1,Subscriber
1208283,0h 0m 10s,1/17/2013 11:00,Demo Toronto 1,Demo Toronto 1,1/17/2013 11:00,Demo Toronto 1,Demo Toronto 1,a777,H8T3J1,Subscriber
1208313,0h 0m 6s,1/17/2013 11:13,Demo Toronto 1,Demo Toronto 1,1/17/2013 11:13,Demo Toronto 1,Demo Toronto 1,a777,H8T3J1,Subscriber
1208310,0h 0m 7s,1/17/2013 11:13,Demo Toronto 1,Demo Toronto 1,1/17/2013 11:13,Demo Toronto 1,Demo Toronto 1,a777,H8T3J1,Subscriber
1208322,0h 0m 4s,1/17/2013 11:14,Demo Toronto 1,Demo Toronto 1,1/17/2013 11:14,Demo Toronto 1,Demo Toronto 1,a777,H8T3J1,Subscriber
1208317,0h 0m 4s,1/17/2013 11:14,Demo Toronto 1,Demo Toronto 1,1/17/2013 11:14,Demo Toronto 1,Demo Toronto 1,a777,H8T3J1,Subscriber
1208326,0h 0m 3s,1/17/2013 11:15,Demo Toronto 1,Demo Toronto 1,1/17/2013 11:15,Demo Toronto 1,Demo Toronto 1,a777,H8T3J1,Subscriber
1229111,0h 11m 3s,2/15/2013 10:58,X-Demo Toronto 2,X - Demo Toronto 2,2/15/2013 11:09,X-Demo Toronto 2,X - Demo Toronto 2,a777,H8T3J1,Subscriber
