ID,Duration,Start date,Start Station,Start terminal,End date,End Station,End terminal,Bike#,Zip Code,Subscription Type
82,0h 4m 47s,5/3/2011 20:27,Granby St / Yonge St,7077,5/3/2011 20:32,Granby St / Yonge St,7077,T01187,M6G 2Z2,Subscriber
2994,0h 27m 43s,5/7/2011 13:44,Granby St / Yonge St,7077,5/7/2011 14:12,Dockside Dr / Queens Quay E.,7068,T01187,,Casual
3434,0h 19m 56s,5/7/2011 16:36,Dockside Dr / Queens Quay E.,7068,5/7/2011 16:56,Granby St / Yonge St,7077,T01187,,Casual
3672,8h 2m 38s,5/7/2011 18:32,Granby St / Yonge St,7077,5/8/2011 2:34,Granby St / Yonge St,7077,T01187,,Casual
4340,0h 12m 47s,5/8/2011 11:55,Granby St / Yonge St,7077,5/8/2011 12:08,Bathurst / Queens Quay (Island Airport),7071,T01187,,Casual
4619,0h 11m 10s,5/8/2011 14:07,Bathurst / Queens Quay (Island Airport),7071,5/8/2011 14:18,St George St / Bloor St W,7002,T01187,M5R 2N9,Casual
5215,0h 16m 46s,5/8/2011 18:00,St George St / Bloor St W,7002,5/8/2011 18:17,Queen St / Ossington Ave,7035,T01187,,Casual
5379,0h 23m 57s,5/8/2011 20:05,Queen St / Ossington Ave,7035,5/8/2011 20:29,Navy Wharf Ct. / Bremner Blvd.,7054,T01187,,Casual
5639,0h 9m 56s,5/9/2011 9:24,Navy Wharf Ct. / Bremner Blvd.,7054,5/9/2011 9:34,Dundas St / Parliament St,7065,T01187,M4Y1C9,Casual
6047,0h 12m 11s,5/9/2011 17:03,Dundas St / Parliament St,7065,5/9/2011 17:16,Church St / Monteith St ,7058,T01187,M4Y1C9,Casual
7535,0h 3m 4s,5/10/2011 22:16,Temperance St / Yonge St,7019,5/10/2011 22:19,Ft. York / Capreol Crt.,7000,T01187,M5A1K5,Casual
8054,0h 14m 13s,5/11/2011 16:06,St George St / Bloor St W,7002,5/11/2011 16:20,Front/Yonge (Hockey Hall of Fame),7048,T01187,L1W 2T2,Casual
9186,0h 6m 55s,5/12/2011 17:15,University Ave / King St W,7005,5/12/2011 17:22,University Ave / College St,7062,T01187,M4E 3K4,Casual
9261,0h 6m 37s,5/12/2011 17:56,University Ave / College St,7062,5/12/2011 18:02,University Ave / King St W,7005,T01187,M4E 3K4,Casual
9361,0h 6m 47s,5/12/2011 18:59,University Ave / King St W,7005,5/12/2011 19:05,Scott St / The Esplanade,7013,T01187,M4E3X9,Casual
10846,0h 12m 43s,5/13/2011 22:34,Scott St / The Esplanade,7013,5/13/2011 22:47,Navy Wharf Ct. / Bremner Blvd.,7054,T01187,M5E 1A1,Casual
11039,0h 12m 14s,5/14/2011 11:07,Navy Wharf Ct. / Bremner Blvd.,7054,5/14/2011 11:19,King St W / Bay St,7015,T01187,M6P4J6,Casual
